University,Year,Rank
Korea National University of Arts,2019 #37,#37
Korea National University of Arts,2020 #51-100,#51-100
Korea National University of Arts,2020 #38,#38
Korea National University of Arts,2021 #51-100,#51-100
Korea National University of Arts,2021 #36,#36
Korea National University of Arts,2022 #51-100,#51-100
Korea National University of Arts,2022 #42,#42
Korea National University of Arts,2023 #51-100,#51-100
Korea National University of Arts,2023 #42,#42
National Chinyi University of Technology,2022 #451-500,#451-500
National Chinyi University of Technology,2023 #251-300,#251-300
National Chinyi University of Technology,2023 #301-350,#301-350
Maejo University,2023 #=103,#=103
Maejo University,2024 #=99,#=99
University of New Mexico,2012 #400,#400
University of New Mexico,2014 #421-430,#421-430
University of New Mexico,2015 #=397,#=397
University of New Mexico,2016 #431-440,#431-440
University of New Mexico,2017 #461-470,#461-470
University of New Mexico,2018 #461-470,#461-470
University of New Mexico,2019 #494,#494
University of New Mexico,2020 #601-650,#601-650
University of New Mexico,2021 #601-650,#601-650
University of New Mexico,2022 #651-700,#651-700
University of New Mexico,2023 #701-750,#701-750
University of New Mexico,2024 #631-640,#631-640
The College of New Jersey,2020 #201-250,#201-250
The College of New Jersey,2021 #181-190,#181-190
"Kingston University, London",2014 #471-480,#471-480
"Kingston University, London",2015 #501-550,#501-550
"Kingston University, London",2016 #471-480,#471-480
"Kingston University, London",2017 #501-550,#501-550
"Kingston University, London",2018 #501-550,#501-550
"Kingston University, London",2019 #591-600,#591-600
"Kingston University, London",2020 #591-600,#591-600
"Kingston University, London",2021 #581-590,#581-590
"Kingston University, London",2022 #601-650,#601-650
"Kingston University, London",2023 #601-650,#601-650
"Kingston University, London",2024 #601-610,#601-610
Colorado School of Mines,2022 #=461,#=461
Colorado School of Mines,2023 #501-510,#501-510
Colorado School of Mines,2024 #=465,#=465
Linköping University,2012 #340,#340
Linköping University,2014 #=331,#=331
Linköping University,2015 #=283,#=283
Linköping University,2016 #=286,#=286
Linköping University,2017 #282,#282
Linköping University,2018 #=287,#=287
Linköping University,2019 #=302,#=302
Linköping University,2020 #324,#324
Linköping University,2021 #362,#362
Linköping University,2022 #329,#329
Linköping University,2023 #=320,#=320
Linköping University,2024 #=268,#=268
"Business School, Universidad EAFIT",2019 #51+,#51+
"Business School, Universidad EAFIT",2020 #51+,#51+
"Business School, Universidad EAFIT",2021 #51+,#51+
"Business School, Universidad EAFIT",2022 #91-100,#91-100
"Business School, Universidad EAFIT",2023 #101+,#101+
"Business School, Universidad EAFIT",2024 #101+,#101+
University of Surrey,2012 #259,#259
University of Surrey,2014 #=284,#=284
University of Surrey,2015 #=314,#=314
University of Surrey,2016 #=247,#=247
University of Surrey,2017 #261,#261
University of Surrey,2018 #=264,#=264
University of Surrey,2019 #248,#248
University of Surrey,2020 #274,#274
University of Surrey,2021 #267,#267
University of Surrey,2022 #=272,#=272
University of Surrey,2023 #305,#305
University of Surrey,2024 #244,#244
Baku State University,2012 #601+,#601+
Baku State University,2014 # 701+,# 701+
Baku State University,2015 # 701+,# 701+
Baku State University,2016 #701+,#701+
Baku State University,2017 #701+,#701+
Baku State University,2018 #801-1000,#801-1000
Baku State University,2019 #801-1000,#801-1000
Baku State University,2020 #801-1000,#801-1000
Baku State University,2021 #1001+,#1001+
Baku State University,2022 #1001-1200,#1001-1200
Baku State University,2023 #1001-1200,#1001-1200
Baku State University,2024 #1001-1200,#1001-1200
Ocean University of China,2023 #1001-1200,#1001-1200
Ocean University of China,2024 #901-950,#901-950
Scotland's Rural College (SRUC),2015 #151-200,#151-200
Scotland's Rural College (SRUC),2017 #201-250,#201-250
Scotland's Rural College (SRUC),2018 #151-200,#151-200
Scotland's Rural College (SRUC),2019 #101-150,#101-150
Scotland's Rural College (SRUC),2020 #51-100,#51-100
Scotland's Rural College (SRUC),2021 #101-150,#101-150
Scotland's Rural College (SRUC),2022 #101-150,#101-150
Scotland's Rural College (SRUC),2023 #151-200,#151-200
City University of New York,2012 #451- 500,#451- 500
City University of New York,2014 #501-550,#501-550
City University of New York,2015 #471-480,#471-480
City University of New York,2016 #461-470,#461-470
City University of New York,2017 #501-550,#501-550
City University of New York,2018 #501-550,#501-550
City University of New York,2019 #601-650,#601-650
City University of New York,2020 #601-650,#601-650
City University of New York,2021 #651-700,#651-700
City University of New York,2022 #701-750,#701-750
City University of New York,2023 #701-750,#701-750
City University of New York,2024 #=545,#=545
International School for Advanced Studies of Trieste,2015 #301-400,#301-400
International School for Advanced Studies of Trieste,2016 #301-400,#301-400
International School for Advanced Studies of Trieste,2017 #351-400,#351-400
International School for Advanced Studies of Trieste,2017 #401-450,#401-450
International School for Advanced Studies of Trieste,2018 #351-400,#351-400
International School for Advanced Studies of Trieste,2019 #351-400,#351-400
International School for Advanced Studies of Trieste,2019 #=385,#=385
International School for Advanced Studies of Trieste,2020 #351-400,#351-400
International School for Advanced Studies of Trieste,2020 #401-450,#401-450
International School for Advanced Studies of Trieste,2021 #401-450,#401-450
International School for Advanced Studies of Trieste,2021 #401-450,#401-450
International School for Advanced Studies of Trieste,2021 #251-300,#251-300
International School for Advanced Studies of Trieste,2022 #368,#368
International School for Advanced Studies of Trieste,2022 #201-250,#201-250
International School for Advanced Studies of Trieste,2022 #251-300,#251-300
International School for Advanced Studies of Trieste,2023 #359,#359
International School for Advanced Studies of Trieste,2023 #201-250,#201-250
International School for Advanced Studies of Trieste,2023 #251-300,#251-300
National University Sudan,2024 #201+,#201+
Rhode Island School of Design (RISD),2015 #3,#3
Rhode Island School of Design (RISD),2016 #3,#3
Rhode Island School of Design (RISD),2017 #4,#4
Rhode Island School of Design (RISD),2018 #3,#3
Rhode Island School of Design (RISD),2019 #4,#4
Rhode Island School of Design (RISD),2020 #4,#4
Rhode Island School of Design (RISD),2020 #284,#284
Rhode Island School of Design (RISD),2021 #3,#3
Rhode Island School of Design (RISD),2021 #=249,#=249
Rhode Island School of Design (RISD),2022 #4,#4
Rhode Island School of Design (RISD),2022 #=267,#=267
Rhode Island School of Design (RISD),2023 #187,#187
Rhode Island School of Design (RISD),2023 #3,#3
Rhode Island School of Design (RISD),2023 #7,#7
Universidad de San Martín de Porres,2024 #=154,#=154
Indian Institute of Technology Mandi,2024 #=90,#=90
SMU – School of Computing and Information Systems,2019 #11,#11
SMU – School of Computing and Information Systems,2020 #14,#14
SMU – School of Computing and Information Systems,2021 #22,#22
SMU – School of Computing and Information Systems,2022 #24,#24
SMU – School of Computing and Information Systems,2023 #30,#30
Universidade de Passo Fundo ,2024 #=154,#=154
Tabriz University of Medical Sciences,2017 #401-450,#401-450
Tabriz University of Medical Sciences,2018 #451-500,#451-500
Tabriz University of Medical Sciences,2020 #501-550,#501-550
Tabriz University of Medical Sciences,2021 #601-650,#601-650
Tabriz University of Medical Sciences,2022 #301-350,#301-350
Tabriz University of Medical Sciences,2022 #601-650,#601-650
Tabriz University of Medical Sciences,2023 #251-300,#251-300
Tabriz University of Medical Sciences,2023 #501-550,#501-550
Colorado State University - College of Business,2018 #101+,#101+
Colorado State University - College of Business,2019 #101+,#101+
Colorado State University - College of Business,2021 #101+,#101+
Colorado State University - College of Business,2022 #101-110,#101-110
Colorado State University - College of Business,2023 #101-110,#101-110
Colorado State University - College of Business,2024 #111-120,#111-120
College of Business,2018 #101+,#101+
College of Business,2019 #101+,#101+
MATE Hungarian University of Agriculture and Life Sciences,2021 #801-1000,#801-1000
MATE Hungarian University of Agriculture and Life Sciences,2022 #801-1000,#801-1000
MATE Hungarian University of Agriculture and Life Sciences,2023 #801-1000,#801-1000
MATE Hungarian University of Agriculture and Life Sciences,2024 #1001-1200,#1001-1200
The University of Jember,2024 #=139,#=139
University of Kelaniya,2023 #=145,#=145
University of Kelaniya,2024 #=189,#=189
University of Babylon,2019 #801-1000,#801-1000
University of Babylon,2021 #1001+,#1001+
University of Babylon,2022 #1201+,#1201+
University of Babylon,2023 #1201-1400,#1201-1400
University of Babylon,2024 #1201-1400,#1201-1400
Higher School of Business,2024 #151+,#151+
University of Calcutta,2012 #601+,#601+
University of Calcutta,2014 # 701+,# 701+
University of Calcutta,2015 #601-650,#601-650
University of Calcutta,2016 #601-650,#601-650
University of Calcutta,2017 #651-700,#651-700
University of Calcutta,2018 #751-800,#751-800
University of Calcutta,2019 #801-1000,#801-1000
University of Calcutta,2020 #801-1000,#801-1000
University of Calcutta,2021 #801-1000,#801-1000
University of Calcutta,2022 #801-1000,#801-1000
University of Calcutta,2023 #801-1000,#801-1000
University of Calcutta,2024 #801-850,#801-850
Pyatigorsk State University (PSU),2021 #351-400,#351-400
Pyatigorsk State University (PSU),2022 #401-450,#401-450
Da Yeh University,2021 #601+,#601+
Da Yeh University,2022 #651+,#651+
Da Yeh University,2023 #701-750,#701-750
Indian Institute of Management (IIM) - Bangalore,2015 #101-150,#101-150
Indian Institute of Management (IIM) - Bangalore,2016 #101-150,#101-150
Indian Institute of Management (IIM) - Bangalore,2017 #101-150,#101-150
Indian Institute of Management (IIM) - Bangalore,2017 #382,#382
Indian Institute of Management (IIM) - Bangalore,2018 #101-150,#101-150
Indian Institute of Management (IIM) - Bangalore,2018 #=358,#=358
Indian Institute of Management (IIM) - Bangalore,2019 #201-250,#201-250
Indian Institute of Management (IIM) - Bangalore,2019 #51-100,#51-100
Indian Institute of Management (IIM) - Bangalore,2019 #=355,#=355
Indian Institute of Management (IIM) - Bangalore,2020 #51-100,#51-100
Indian Institute of Management (IIM) - Bangalore,2020 #302,#302
Indian Institute of Management (IIM) - Bangalore,2020 #201-250,#201-250
Indian Institute of Management (IIM) - Bangalore,2021 #201-250,#201-250
Indian Institute of Management (IIM) - Bangalore,2021 #=76,#=76
Indian Institute of Management (IIM) - Bangalore,2021 #=303,#=303
Indian Institute of Management (IIM) - Bangalore,2022 #=271,#=271
Indian Institute of Management (IIM) - Bangalore,2022 #201-250,#201-250
Indian Institute of Management (IIM) - Bangalore,2022 #=63,#=63
Indian Institute of Management (IIM) - Bangalore,2023 #268,#268
Indian Institute of Management (IIM) - Bangalore,2023 #201-250,#201-250
Indian Institute of Management (IIM) - Bangalore,2023 #61,#61
Universidad Mexiquense del Bicentenario,2024 #=81,#=81
Free University of Bozen-Bolzano,2021 #601-650,#601-650
Free University of Bozen-Bolzano,2022 #651-700,#651-700
Free University of Bozen-Bolzano,2023 #701-750,#701-750
Free University of Bozen-Bolzano,2024 #641-650,#641-650
Universität Duisburg-Essen,2012 #451- 500,#451- 500
Universität Duisburg-Essen,2014 #481-490,#481-490
Universität Duisburg-Essen,2015 #501-550,#501-550
Universität Duisburg-Essen,2016 #551-600,#551-600
Universität Duisburg-Essen,2017 #601-650,#601-650
Universität Duisburg-Essen,2018 #601-650,#601-650
Universität Duisburg-Essen,2019 #601-650,#601-650
Universität Duisburg-Essen,2020 #601-650,#601-650
Universität Duisburg-Essen,2021 #751-800,#751-800
Universität Duisburg-Essen,2022 #801-1000,#801-1000
Universität Duisburg-Essen,2023 #801-1000,#801-1000
Universität Duisburg-Essen,2024 #771-780,#771-780
Universitas Ahmad Dahlan,2021 #601+,#601+
Universitas Ahmad Dahlan,2022 #651+,#651+
Universitas Ahmad Dahlan,2023 #701-750,#701-750
Universitas Pelita Harapan,2023 #=93,#=93
Universitas Pelita Harapan,2024 #=107,#=107
Birmingham Business School,2019 #22,#22
Birmingham Business School,2020 #25,#25
Birmingham Business School,2021 #33,#33
Birmingham Business School,2022 #39,#39
Birmingham Business School,2023 #46,#46
Birmingham Business School,2024 #51-60,#51-60
Indian Institute of Management Udaipur,2023 #51+,#51+
Indian Institute of Management Udaipur,2024 #51+,#51+
"KIT, Karlsruhe Institute of Technology",2012 #141,#141
"KIT, Karlsruhe Institute of Technology",2014 #=116,#=116
"KIT, Karlsruhe Institute of Technology",2015 #=127,#=127
"KIT, Karlsruhe Institute of Technology",2016 #93,#93
"KIT, Karlsruhe Institute of Technology",2017 #=98,#=98
"KIT, Karlsruhe Institute of Technology",2018 #107,#107
"KIT, Karlsruhe Institute of Technology",2019 #116,#116
"KIT, Karlsruhe Institute of Technology",2020 #124,#124
"KIT, Karlsruhe Institute of Technology",2021 #131,#131
"KIT, Karlsruhe Institute of Technology",2022 #136,#136
"KIT, Karlsruhe Institute of Technology",2023 #=141,#=141
"KIT, Karlsruhe Institute of Technology",2024 #119,#119
University of Naples - Federico II,2012 #451- 500,#451- 500
University of Naples - Federico II,2014 #=397,#=397
University of Naples - Federico II,2015 #345,#345
University of Naples - Federico II,2016 #441-450,#441-450
University of Naples - Federico II,2017 #481-490,#481-490
University of Naples - Federico II,2018 #481-490,#481-490
University of Naples - Federico II,2019 #=472,#=472
University of Naples - Federico II,2020 #424,#424
University of Naples - Federico II,2021 #392,#392
University of Naples - Federico II,2022 #=424,#=424
University of Naples - Federico II,2023 #=416,#=416
University of Naples - Federico II,2024 #335,#335
East China Normal University,2015 #501-550,#501-550
East China Normal University,2016 #551-600,#551-600
East China Normal University,2017 #551-600,#551-600
East China Normal University,2018 #501-550,#501-550
East China Normal University,2019 #501-510,#501-510
East China Normal University,2020 #531-540,#531-540
East China Normal University,2021 #501-510,#501-510
East China Normal University,2022 #531-540,#531-540
East China Normal University,2023 #541-550,#541-550
East China Normal University,2024 #=511,#=511
Fundación Universidad de Bogotá Jorge Tadeo Lozano,2023 #1201-1400,#1201-1400
Fundación Universidad de Bogotá Jorge Tadeo Lozano,2024 #1201-1400,#1201-1400
"Ecole normale supérieure, Paris",2012 #34,#34
"Ecole normale supérieure, Paris",2014 #28,#28
"Ecole normale supérieure, Paris",2015 #24,#24
"Ecole normale supérieure, Paris",2016 #23,#23
"Ecole normale supérieure, Paris",2017 #33,#33
"Ecole normale supérieure, Paris",2018 #43,#43
Tsinghua University,2012 #48,#48
Tsinghua University,2014 #48,#48
Tsinghua University,2015 #47,#47
Tsinghua University,2016 #25,#25
Tsinghua University,2017 #=24,#=24
Tsinghua University,2018 #25,#25
Tsinghua University,2019 #17,#17
Tsinghua University,2020 #16,#16
Tsinghua University,2021 #15,#15
Tsinghua University,2022 #17,#17
Tsinghua University,2023 #14,#14
Tsinghua University,2024 #25,#25
Gangneung-Wonju National University,2023 #=251,#=251
Gangneung-Wonju National University,2024 #=256,#=256
Marshall School of Business,2021 #6,#6
Marshall School of Business,2022 #5,#5
Marshall School of Business,2023 #5,#5
Marshall School of Business,2024 #6,#6
Non-profit joint-stock company Shakarim University,2023 #=25,#=25
Non-profit joint-stock company Shakarim University,2024 #=30,#=30
XLRI Xavier School of Management,2023 #141-150,#141-150
XLRI Xavier School of Management,2024 #141-150,#141-150
University of East Sarajevo,2024 #=134,#=134
Visva-Bharati University,2024 #=238,#=238
Universidad del Tolima,2024 #=192,#=192
Banasthali Vidyapith,2023 #=131,#=131
Banasthali Vidyapith,2024 #=204,#=204
Universidad Nacional Autónoma de Honduras (UNAH),2022 #1201+,#1201+
Universidad Nacional Autónoma de Honduras (UNAH),2023 #1401+,#1401+
Universidad Nacional Autónoma de Honduras (UNAH),2024 #1401+,#1401+
Atma Jaya Catholic University of Indonesia,2024 #1201-1400,#1201-1400
Charles Darwin University ,2014 #471-480,#471-480
Charles Darwin University ,2015 #551-600,#551-600
Charles Darwin University ,2016 #551-600,#551-600
Charles Darwin University ,2017 #551-600,#551-600
Charles Darwin University ,2018 #651-700,#651-700
Charles Darwin University ,2019 #651-700,#651-700
Charles Darwin University ,2020 #651-700,#651-700
Charles Darwin University ,2021 #701-750,#701-750
Charles Darwin University ,2022 #701-750,#701-750
Charles Darwin University ,2023 #701-750,#701-750
Charles Darwin University ,2024 #601-610,#601-610
Carlson School of Management,2021 #16,#16
Carlson School of Management,2022 #19,#19
Carlson School of Management,2023 #18,#18
Carlson School of Management,2024 #19,#19
Harper Adams University,2020 #1001+,#1001+
Harper Adams University,2022 #1001-1200,#1001-1200
Harper Adams University,2023 #1001-1200,#1001-1200
Harper Adams University,2024 #1001-1200,#1001-1200
Centro Universitário Ritter dos Reis,2024 #=303,#=303
University of Trento,2012 #451- 500,#451- 500
University of Trento,2014 #441-450,#441-450
University of Trento,2015 #411-420,#411-420
University of Trento,2016 #431-440,#431-440
University of Trento,2017 #441-450,#441-450
University of Trento,2018 #441-450,#441-450
University of Trento,2019 #=426,#=426
University of Trento,2020 #389,#389
University of Trento,2021 #403,#403
University of Trento,2022 #=440,#=440
University of Trento,2023 #=457,#=457
University of Trento,2024 #=429,#=429
"Birkbeck, University of London",2012 #379,#379
"Birkbeck, University of London",2014 #=374,#=374
"Birkbeck, University of London",2015 #431-440,#431-440
"Birkbeck, University of London",2016 #=290,#=290
"Birkbeck, University of London",2017 #=280,#=280
"Birkbeck, University of London",2018 #=308,#=308
"Birkbeck, University of London",2019 #=306,#=306
"Birkbeck, University of London",2020 #328,#328
"Birkbeck, University of London",2021 #344,#344
"Birkbeck, University of London",2022 #=332,#=332
"Birkbeck, University of London",2023 #=343,#=343
"Birkbeck, University of London",2024 #374,#374
Zurich University of the Arts,2016 #35,#35
Zurich University of the Arts,2017 #51-100,#51-100
Zurich University of the Arts,2018 #151-200,#151-200
Zurich University of the Arts,2018 #51-100,#51-100
Zurich University of the Arts,2019 #51-100,#51-100
Zurich University of the Arts,2020 #45,#45
Zurich University of the Arts,2021 #35,#35
Zurich University of the Arts,2021 #51-100,#51-100
Zurich University of the Arts,2022 #32,#32
Zurich University of the Arts,2022 #37,#37
Zurich University of the Arts,2023 #38,#38
Zurich University of the Arts,2023 #35,#35
University of Jyväskylä,2012 #=309,#=309
University of Jyväskylä,2014 #=299,#=299
University of Jyväskylä,2015 #=318,#=318
University of Jyväskylä,2016 #=319,#=319
University of Jyväskylä,2017 #=338,#=338
University of Jyväskylä,2018 #=357,#=357
University of Jyväskylä,2019 #=336,#=336
University of Jyväskylä,2020 #346,#346
University of Jyväskylä,2021 #333,#333
University of Jyväskylä,2022 #=358,#=358
University of Jyväskylä,2023 #=347,#=347
University of Jyväskylä,2024 #=446,#=446
Bath Spa University,2024 #=159,#=159
Brown University,2012 #42,#42
Brown University,2014 #47,#47
Brown University,2015 #=52,#=52
Brown University,2016 #49,#49
Brown University,2017 #=49,#=49
Brown University,2018 #53,#53
Brown University,2019 #56,#56
Brown University,2020 #57,#57
Brown University,2021 #60,#60
Brown University,2022 #60,#60
Brown University,2023 #63,#63
Brown University,2024 #=73,#=73
Odessa I.I.Mechnikov National University,2023 #1001-1200,#1001-1200
Odessa I.I.Mechnikov National University,2024 #1001-1200,#1001-1200
Skolkovo Institute of Science and Technology Skoltech,2021 #101-150,#101-150
Skolkovo Institute of Science and Technology Skoltech,2022 #551-600,#551-600
Skolkovo Institute of Science and Technology Skoltech,2022 #451-500,#451-500
Skolkovo Institute of Science and Technology Skoltech,2022 #101-150,#101-150
Skolkovo Institute of Science and Technology Skoltech,2022 #451-500,#451-500
Skolkovo Institute of Science and Technology Skoltech,2023 #501-550,#501-550
Skolkovo Institute of Science and Technology Skoltech,2023 #501-550,#501-550
Skolkovo Institute of Science and Technology Skoltech,2023 #101-150,#101-150
Skolkovo Institute of Science and Technology Skoltech,2023 #451-500,#451-500
University of the South Pacific,2024 #1201+,#1201+
Al-Yamamah University,2021 #131-160,#131-160
Al-Yamamah University,2024 #171-200,#171-200
University of Nottingham,2012 #72,#72
University of Nottingham,2014 #=75,#=75
University of Nottingham,2015 #77,#77
University of Nottingham,2016 #=70,#=70
University of Nottingham,2017 #=75,#=75
University of Nottingham,2018 #=84,#=84
University of Nottingham,2019 #82,#82
University of Nottingham,2020 #96,#96
University of Nottingham,2021 #99,#99
University of Nottingham,2022 #103,#103
University of Nottingham,2023 #114,#114
University of Nottingham,2024 #=100,#=100
Bharathiar University,2023 #36,#36
Bharathiar University,2024 #24,#24
Price College of Business,2021 #51+,#51+
Price College of Business,2022 #91-100,#91-100
Price College of Business,2023 #101+,#101+
Price College of Business,2024 #101+,#101+
Graduate School of Economics and Management,2019 #101+,#101+
Université du Québec,2012 #401- 450,#401- 450
Université du Québec,2014 #411-420,#411-420
Université du Québec,2015 #501-550,#501-550
Université du Québec,2016 #431-440,#431-440
Université du Québec,2017 #501-550,#501-550
Université du Québec,2018 #501-550,#501-550
Université du Québec,2019 #541-550,#541-550
Université du Québec,2020 #561-570,#561-570
Université du Québec,2021 #601-650,#601-650
Université du Québec,2022 #591-600,#591-600
Université du Québec,2023 #571-580,#571-580
Université du Québec,2024 #751-760,#751-760
Universidad de Monterrey (UDEM),2016 #701+,#701+
Universidad de Monterrey (UDEM),2017 #701+,#701+
Universidad de Monterrey (UDEM),2018 #801-1000,#801-1000
Universidad de Monterrey (UDEM),2019 #801-1000,#801-1000
Universidad de Monterrey (UDEM),2020 #801-1000,#801-1000
Universidad de Monterrey (UDEM),2021 #1001+,#1001+
Universidad de Monterrey (UDEM),2022 #1001-1200,#1001-1200
Universidad de Monterrey (UDEM),2023 #1001-1200,#1001-1200
Universidad de Monterrey (UDEM),2024 #1001-1200,#1001-1200
University of Nyíregyháza,2020 #221-230,#221-230
University of Nyíregyháza,2021 #251-300,#251-300
University of Nyíregyháza,2022 #301-350,#301-350
Brock University,2022 #1001-1200,#1001-1200
Brock University,2023 #1001-1200,#1001-1200
Brock University,2024 #1201-1400,#1201-1400
University of Memphis,2023 #1201-1400,#1201-1400
University of Memphis,2024 #1201-1400,#1201-1400
"California State University, San Marcos College",2021 #251-300,#251-300
University of Alabama - Manderson,2024 #=35,#=35
Universidad Nacional Agraria la Molina,2021 #1001+,#1001+
Universidad Nacional Agraria la Molina,2022 #1001-1200,#1001-1200
Universidad Nacional Agraria la Molina,2023 #1001-1200,#1001-1200
Universidad Nacional Agraria la Molina,2024 #1201-1400,#1201-1400
University of Gujrat,2024 #=204,#=204
Universidade Veiga de Almeida,2024 #=233,#=233
University of Alabama at Birmingham ,2023 #651-700,#651-700
University of Alabama at Birmingham ,2024 #901-950,#901-950
Karaganda State Technical University,2019 #751-800,#751-800
Karaganda State Technical University,2020 #801-1000,#801-1000
Karaganda State Technical University,2021 #801-1000,#801-1000
Karaganda State Technical University,2022 #751-800,#751-800
Karaganda State Technical University,2023 #651-700,#651-700
Karaganda State Technical University,2024 #801-850,#801-850
Universidad Evangelica de El Salvador,2015 #301+,#301+
Universidad Evangelica de El Salvador,2016 #301+,#301+
Universidad Evangelica de El Salvador,2018 #301-400,#301-400
Universidad Evangelica de El Salvador,2019 #351+,#351+
Universidad Evangelica de El Salvador,2020 #351-400,#351-400
Universidad Evangelica de El Salvador,2021 #351-400,#351-400
Universidad Politécnica de Puerto Rico - PUPR,2024 #=12,#=12
Singapore University of Technology and Design,2024 #=429,#=429
"Dhaka University of Engineering and Technology, Gazipur",2023 #=110,#=110
"Dhaka University of Engineering and Technology, Gazipur",2024 #=90,#=90
REVA UNIVERSITY,2023 #751+,#751+
"Sibelius Academy, University of the Arts Helsinki",2016 #7,#7
"Sibelius Academy, University of the Arts Helsinki",2017 #10,#10
"Sibelius Academy, University of the Arts Helsinki",2018 #6,#6
"Sibelius Academy, University of the Arts Helsinki",2019 #12,#12
"Sibelius Academy, University of the Arts Helsinki",2020 #13,#13
"Sibelius Academy, University of the Arts Helsinki",2021 #9,#9
"Sibelius Academy, University of the Arts Helsinki",2022 #201-230,#201-230
"Sibelius Academy, University of the Arts Helsinki",2022 #=22,#=22
"Sibelius Academy, University of the Arts Helsinki",2023 #25,#25
Shanghai International Studies University,2018 #651-700,#651-700
Shanghai International Studies University,2019 #701-750,#701-750
Shanghai International Studies University,2020 #801-1000,#801-1000
Shanghai International Studies University,2021 #801-1000,#801-1000
Shanghai International Studies University,2022 #1001-1200,#1001-1200
Shanghai International Studies University,2023 #1001-1200,#1001-1200
Shanghai International Studies University,2024 #1001-1200,#1001-1200
Qassim University,2022 #801-1000,#801-1000
Qassim University,2023 #801-1000,#801-1000
Qassim University,2024 #901-950,#901-950
Wilkes University,2021 #251-300,#251-300
Tashkent Institute of Irrigation and Agricultural Mechanization Engineers (TIIAME)-National Research University,2023 #451-500,#451-500
Tashkent Institute of Irrigation and Agricultural Mechanization Engineers (TIIAME)-National Research University,2023 #501-520,#501-520
Tashkent Institute of Irrigation and Agricultural Mechanization Engineers (TIIAME)-National Research University,2023 #351-400,#351-400
Universiti Sultan Zainal Abidin,2023 #=93,#=93
Universiti Sultan Zainal Abidin,2024 #=117,#=117
Doshisha - Graduate school of Business,2023 #121-130,#121-130
Kozminski University,2021 #451-500,#451-500
Kozminski University,2022 #401-450,#401-450
Kozminski University,2023 #451-500,#451-500
Southampton Business School,2021 #40,#40
Southampton Business School,2022 #=49,#=49
Southampton Business School,2023 #51+,#51+
Southampton Business School,2024 #51+,#51+
Southwestern University of Finance and Economics,2019 #301-350,#301-350
Southwestern University of Finance and Economics,2020 #301-350,#301-350
Southwestern University of Finance and Economics,2021 #301-350,#301-350
Southwestern University of Finance and Economics,2022 #351-400,#351-400
Southwestern University of Finance and Economics,2023 #351-400,#351-400
Falmouth University,2017 #151-200,#151-200
Falmouth University,2018 #151-200,#151-200
Falmouth University,2019 #151-200,#151-200
Falmouth University,2021 #151-200,#151-200
Falmouth University,2022 #101-150,#101-150
Falmouth University,2023 #151-200,#151-200
"Indian Institute of Engineering Science and Technology, Shibpur",2023 #=92,#=92
"Indian Institute of Engineering Science and Technology, Shibpur",2024 #=106,#=106
Escuela Superior de Administracion Pública (ESAP),2024 #=269,#=269
East West University ,2024 #1201-1400,#1201-1400
University of Texas Dallas,2014 #=366,#=366
University of Texas Dallas,2015 #=377,#=377
University of Texas Dallas,2016 #401-410,#401-410
University of Texas Dallas,2017 #=380,#=380
University of Texas Dallas,2018 #421-430,#421-430
University of Texas Dallas,2019 #=426,#=426
University of Texas Dallas,2020 #501-510,#501-510
University of Texas Dallas,2021 #531-540,#531-540
University of Texas Dallas,2022 #=477,#=477
University of Texas Dallas,2023 #521-530,#521-530
University of Texas Dallas,2024 #=520,#=520
Universitas Hasanuddin,2022 #1001-1200,#1001-1200
Universitas Hasanuddin,2023 #1001-1200,#1001-1200
Universitas Hasanuddin,2024 #1001-1200,#1001-1200
University of Kansas,2012 #401- 450,#401- 450
University of Kansas,2014 #=376,#=376
University of Kansas,2015 #=371,#=371
University of Kansas,2016 #393,#393
University of Kansas,2017 #373,#373
University of Kansas,2018 #=386,#=386
University of Kansas,2019 #=367,#=367
University of Kansas,2020 #372,#372
University of Kansas,2021 #383,#383
University of Kansas,2022 #387,#387
University of Kansas,2023 #=369,#=369
University of Kansas,2024 #=410,#=410
California State Polytechnic University - Pomona,2020 #251-300,#251-300
California State Polytechnic University - Pomona,2021 #201-250,#201-250
Universidad Autónoma de Madrid,2012 #206,#206
Universidad Autónoma de Madrid,2014 #195,#195
Universidad Autónoma de Madrid,2015 #178,#178
Universidad Autónoma de Madrid,2016 #186,#186
Universidad Autónoma de Madrid,2017 #=210,#=210
Universidad Autónoma de Madrid,2018 #187,#187
Universidad Autónoma de Madrid,2019 #159,#159
Universidad Autónoma de Madrid,2020 #192,#192
Universidad Autónoma de Madrid,2021 #200,#200
Universidad Autónoma de Madrid,2022 #=207,#=207
Universidad Autónoma de Madrid,2023 #=215,#=215
Universidad Autónoma de Madrid,2024 #=199,#=199
Universidad de San Carlos de Guatemala,2023 #1201-1400,#1201-1400
Universidad de San Carlos de Guatemala,2024 #1201-1400,#1201-1400
Northwestern University,2012 #27,#27
Northwestern University,2014 #29,#29
Northwestern University,2015 #34,#34
Northwestern University,2016 #32,#32
Northwestern University,2017 #26,#26
Northwestern University,2018 #=28,#=28
Northwestern University,2019 #34,#34
Northwestern University,2020 #31,#31
Northwestern University,2021 #29,#29
Northwestern University,2022 #30,#30
Northwestern University,2023 #32,#32
Northwestern University,2024 #=47,#=47
I. Razzakov Kyrgyz State Technical University,2024 #=19,#=19
Indian Institute of Management (IIM) - Indore,2022 #351-400,#351-400
