University,Year,Rank
Masaryk University,2014 #551-600,#551-600
Masaryk University,2015 #551-600,#551-600
Masaryk University,2016 #551-600,#551-600
Masaryk University,2017 #601-650,#601-650
Masaryk University,2018 #551-600,#551-600
Masaryk University,2019 #571-580,#571-580
Masaryk University,2020 #551-560,#551-560
Masaryk University,2021 #531-540,#531-540
Masaryk University,2022 #551-560,#551-560
Masaryk University,2023 #551-560,#551-560
Masaryk University,2024 #=400,#=400
Universidad Tecnológica de Pereira,2022 #1201+,#1201+
Universidad Tecnológica de Pereira,2023 #1201-1400,#1201-1400
Universidad Tecnológica de Pereira,2024 #1401+,#1401+
Universidade do Estado do Pará,2013 #251-300,#251-300
Universidade do Estado do Pará,2015 #201-300,#201-300
Universidade do Estado do Pará,2016 #301+,#301+
Universidade do Estado do Pará,2018 #251-300,#251-300
Universidade do Estado do Pará,2019 #251-300,#251-300
Universidade do Estado do Pará,2020 #251-300,#251-300
Universidade do Estado do Pará,2022 #351-400,#351-400
Universidade do Estado do Pará,2023 #351-400,#351-400
"University of Health Sciences, Lahore",2022 #651-670,#651-670
SKEMA Business School,2020 #13,#13
SKEMA Business School,2021 #11,#11
SKEMA Business School,2022 #11,#11
SKEMA Business School,2023 #8,#8
SKEMA Business School,2024 #12,#12
Oregon State University,2012 #401- 450,#401- 450
Oregon State University,2014 #401-410,#401-410
Oregon State University,2015 #451-460,#451-460
Oregon State University,2016 #431-440,#431-440
Oregon State University,2017 #451-460,#451-460
Oregon State University,2018 #441-450,#441-450
Oregon State University,2019 #=450,#=450
Oregon State University,2020 #461,#461
Oregon State University,2021 #499,#499
Oregon State University,2022 #531-540,#531-540
Oregon State University,2023 #601-650,#601-650
Oregon State University,2024 #=505,#=505
"UC Davis, Graduate School of Management",2019 #24,#24
"UC Davis, Graduate School of Management",2020 #25,#25
"UC Davis, Graduate School of Management",2021 #32,#32
"UC Davis, Graduate School of Management",2022 #35,#35
"UC Davis, Graduate School of Management",2023 #37,#37
"UC Davis, Graduate School of Management",2024 #36,#36
California Polytechnic State University,2023 #1201-1400,#1201-1400
California Polytechnic State University,2024 #1201-1400,#1201-1400
Moscow State University of Technology STANKIN,2016 #151-200,#151-200
Moscow State University of Technology STANKIN,2018 #201-250,#201-250
Moscow State University of Technology STANKIN,2019 #201-250,#201-250
Moscow State University of Technology STANKIN,2020 #211-220,#211-220
Moscow State University of Technology STANKIN,2021 #241-250,#241-250
Moscow State University of Technology STANKIN,2022 #251-300,#251-300
Wesleyan University,2023 #601-650,#601-650
Wesleyan University,2024 #851-900,#851-900
The University of Electro-Communications (UEC-Tokyo),2023 #151-160,#151-160
Art Center College of Design,2015 #9,#9
Art Center College of Design,2016 #19,#19
Art Center College of Design,2017 #16,#16
Art Center College of Design,2018 #14,#14
Art Center College of Design,2019 #13,#13
Art Center College of Design,2020 #12,#12
Art Center College of Design,2021 #10,#10
Art Center College of Design,2022 #14,#14
Art Center College of Design,2023 #14,#14
Tohoku University,2012 #=75,#=75
Tohoku University,2014 #=75,#=75
Tohoku University,2015 #=71,#=71
Tohoku University,2016 #74,#74
Tohoku University,2017 #=75,#=75
Tohoku University,2018 #=76,#=76
Tohoku University,2019 #77,#77
Tohoku University,2020 #82,#82
Tohoku University,2021 #79,#79
Tohoku University,2022 #=82,#=82
Tohoku University,2023 #79,#79
Tohoku University,2024 #113,#113
Universidad Tecnológica Centroamericana (UNITEC),2024 #=58,#=58
Yury Gagarin State Technical University of Saratov,2018 #251-300,#251-300
Yury Gagarin State Technical University of Saratov,2020 #251-300,#251-300
Yury Gagarin State Technical University of Saratov,2021 #251-300,#251-300
Yury Gagarin State Technical University of Saratov,2022 #251-300,#251-300
Multimedia University (MMU),2019 #801-1000,#801-1000
Multimedia University (MMU),2020 #801-1000,#801-1000
Multimedia University (MMU),2021 #801-1000,#801-1000
Multimedia University (MMU),2022 #1001-1200,#1001-1200
Multimedia University (MMU),2023 #1001-1200,#1001-1200
Multimedia University (MMU),2024 #1001-1200,#1001-1200
"Birla Institute of Technology, Ranchi",2024 #=106,#=106
Tata Institute of Social Sciences,2023 #201-250,#201-250
University of Leeds,2012 #94,#94
University of Leeds,2014 #=97,#=97
University of Leeds,2015 #97,#97
University of Leeds,2016 #=87,#=87
University of Leeds,2017 #93,#93
University of Leeds,2018 #101,#101
University of Leeds,2019 #=93,#=93
University of Leeds,2020 #93,#93
University of Leeds,2021 #91,#91
University of Leeds,2022 #92,#92
University of Leeds,2023 #86,#86
University of Leeds,2024 #75,#75
Stefan cel Mare University of Suceava,2022 #1201+,#1201+
Stefan cel Mare University of Suceava,2023 #1201-1400,#1201-1400
Stefan cel Mare University of Suceava,2024 #1201-1400,#1201-1400
NABA - Nuova Accademia di Belle Arti,2021 #51-100,#51-100
NABA - Nuova Accademia di Belle Arti,2022 #51-100,#51-100
NABA - Nuova Accademia di Belle Arti,2023 #51-100,#51-100
Universidad Nacional de Entre Rios,2024 #=192,#=192
University of Sargodha,2023 #=110,#=110
University of Sargodha,2024 #=166,#=166
WHU - Otto Beisheim School of Management ,2015 #101-150,#101-150
WHU - Otto Beisheim School of Management ,2015 #151-200,#151-200
WHU - Otto Beisheim School of Management ,2016 #151-200,#151-200
WHU - Otto Beisheim School of Management ,2016 #101-150,#101-150
WHU - Otto Beisheim School of Management ,2017 #151-200,#151-200
WHU - Otto Beisheim School of Management ,2017 #151-200,#151-200
WHU - Otto Beisheim School of Management ,2017 #=368,#=368
WHU - Otto Beisheim School of Management ,2018 #151-200,#151-200
WHU - Otto Beisheim School of Management ,2018 #151-200,#151-200
WHU - Otto Beisheim School of Management ,2018 #401-450,#401-450
WHU - Otto Beisheim School of Management ,2019 #=368,#=368
WHU - Otto Beisheim School of Management ,2019 #101-150,#101-150
WHU - Otto Beisheim School of Management ,2019 #101-150,#101-150
WHU - Otto Beisheim School of Management ,2020 #101-150,#101-150
WHU - Otto Beisheim School of Management ,2020 #101-150,#101-150
WHU - Otto Beisheim School of Management ,2020 #390,#390
WHU - Otto Beisheim School of Management ,2021 #101-150,#101-150
WHU - Otto Beisheim School of Management ,2021 #109,#109
WHU - Otto Beisheim School of Management ,2021 #401-450,#401-450
WHU - Otto Beisheim School of Management ,2022 #401-450,#401-450
WHU - Otto Beisheim School of Management ,2022 #101-150,#101-150
WHU - Otto Beisheim School of Management ,2022 #=102,#=102
WHU - Otto Beisheim School of Management ,2023 #451-500,#451-500
WHU - Otto Beisheim School of Management ,2023 #101-150,#101-150
WHU - Otto Beisheim School of Management ,2023 #128,#128
Josai University ,2021 #601+,#601+
Josai University ,2022 #651+,#651+
Josai University ,2023 #701-750,#701-750
University at Buffalo SUNY,2012 #313,#313
University at Buffalo SUNY,2014 #302,#302
University at Buffalo SUNY,2015 #=300,#=300
University at Buffalo SUNY,2016 #=338,#=338
University at Buffalo SUNY,2017 #342,#342
University at Buffalo SUNY,2018 #318,#318
University at Buffalo SUNY,2019 #=313,#=313
University at Buffalo SUNY,2020 #340,#340
University at Buffalo SUNY,2021 #346,#346
University at Buffalo SUNY,2022 #=388,#=388
University at Buffalo SUNY,2023 #=425,#=425
University at Buffalo SUNY,2024 #=491,#=491
Payame Noor University,2024 #=258,#=258
Cukurova University,2012 #601+,#601+
Cukurova University,2014 # 701+,# 701+
Cukurova University,2015 # 701+,# 701+
Cukurova University,2016 #701+,#701+
Cukurova University,2017 #701+,#701+
Cukurova University,2018 #801-1000,#801-1000
Cukurova University,2022 #1201+,#1201+
Cukurova University,2023 #1401+,#1401+
Cukurova University,2024 #1401+,#1401+
Kozminski University,2021 #451-500,#451-500
Kozminski University,2022 #401-450,#401-450
Kozminski University,2023 #451-500,#451-500
Athens University of Economics and Business,2012 #601+,#601+
Athens University of Economics and Business,2014 # 701+,# 701+
Athens University of Economics and Business,2015 # 701+,# 701+
Athens University of Economics and Business,2016 #701+,#701+
Athens University of Economics and Business,2017 #701+,#701+
Athens University of Economics and Business,2018 #801-1000,#801-1000
Athens University of Economics and Business,2019 #801-1000,#801-1000
Athens University of Economics and Business,2020 #801-1000,#801-1000
Athens University of Economics and Business,2021 #801-1000,#801-1000
Athens University of Economics and Business,2022 #1001-1200,#1001-1200
Athens University of Economics and Business,2023 #1001-1200,#1001-1200
Athens University of Economics and Business,2024 #901-950,#901-950
Gulf University,2015 #61-70,#61-70
University of Bayreuth,2012 #399,#399
University of Bayreuth,2014 #411-420,#411-420
University of Bayreuth,2015 #481-490,#481-490
University of Bayreuth,2016 #451-460,#451-460
University of Bayreuth,2017 #501-550,#501-550
University of Bayreuth,2018 #551-600,#551-600
University of Bayreuth,2019 #601-650,#601-650
University of Bayreuth,2020 #541-550,#541-550
University of Bayreuth,2021 #521-530,#521-530
University of Bayreuth,2022 #521-530,#521-530
University of Bayreuth,2023 #511-520,#511-520
University of Bayreuth,2024 #=509,#=509
Erasmus School of Economics,2016 #40,#40
Erasmus School of Economics,2017 #44,#44
Erasmus School of Economics,2018 #=50,#=50
Southwest University,2022 #1201+,#1201+
Southwest University,2023 #1201-1400,#1201-1400
Southwest University,2024 #1001-1200,#1001-1200
Universidade do Estado da Bahia ,2024 #=154,#=154
Universidad Industrial de Santander - UIS,2014 # 701+,# 701+
Universidad Industrial de Santander - UIS,2015 # 701+,# 701+
Universidad Industrial de Santander - UIS,2016 #701+,#701+
Universidad Industrial de Santander - UIS,2017 #701+,#701+
Universidad Industrial de Santander - UIS,2018 #801-1000,#801-1000
Universidad Industrial de Santander - UIS,2019 #801-1000,#801-1000
Universidad Industrial de Santander - UIS,2020 #1001+,#1001+
Universidad Industrial de Santander - UIS,2021 #1001+,#1001+
Universidad Industrial de Santander - UIS,2022 #1001-1200,#1001-1200
Universidad Industrial de Santander - UIS,2023 #1001-1200,#1001-1200
Universidad Industrial de Santander - UIS,2024 #1001-1200,#1001-1200
Kadir Has University,2024 #=45,#=45
New York University (NYU),2012 #43,#43
New York University (NYU),2014 #44,#44
New York University (NYU),2015 #=41,#=41
New York University (NYU),2016 #53,#53
New York University (NYU),2017 #=46,#=46
New York University (NYU),2018 #52,#52
New York University (NYU),2019 #43,#43
New York University (NYU),2020 #39,#39
New York University (NYU),2021 #35,#35
New York University (NYU),2022 #42,#42
New York University (NYU),2023 #39,#39
New York University (NYU),2024 #=38,#=38
Universiti Malaysia Perlis,2020 #701-750,#701-750
Universiti Malaysia Perlis,2021 #801-1000,#801-1000
Universiti Malaysia Perlis,2022 #801-1000,#801-1000
Universiti Malaysia Perlis,2023 #801-1000,#801-1000
Universiti Malaysia Perlis,2024 #1001-1200,#1001-1200
Chinese Culture University,2024 #901-920,#901-920
Lahore School of Economics,2024 #=90,#=90
"Arab Academy for Science, Technology and Maritime Transport (AASTMT)  ",2024 #1001-1200,#1001-1200
Pontifícia Universidade Católica do Paraná,2022 #1201+,#1201+
Pontifícia Universidade Católica do Paraná,2023 #1201-1400,#1201-1400
Pontifícia Universidade Católica do Paraná,2024 #1401+,#1401+
Guangxi University,2024 #1201+,#1201+
Université Pierre Mendès France - Grenoble 2,2012 #601+,#601+
Université Pierre Mendès France - Grenoble 2,2014 # 701+,# 701+
Université Pierre Mendès France - Grenoble 2,2015 # 701+,# 701+
Université Pierre Mendès France - Grenoble 2,2016 #701+,#701+
Ben-Gurion University of The Negev,2012 #377,#377
Ben-Gurion University of The Negev,2014 #=331,#=331
Ben-Gurion University of The Negev,2015 #292,#292
Ben-Gurion University of The Negev,2016 #259,#259
Ben-Gurion University of The Negev,2017 #320,#320
Ben-Gurion University of The Negev,2018 #=352,#=352
Ben-Gurion University of The Negev,2019 #=407,#=407
Ben-Gurion University of The Negev,2020 #419,#419
Ben-Gurion University of The Negev,2021 #446,#446
Ben-Gurion University of The Negev,2022 #=471,#=471
Ben-Gurion University of The Negev,2023 #=490,#=490
Ben-Gurion University of The Negev,2024 #=469,#=469
Polytechnic University of the Philippines ,2024 #=88,#=88
MDI Gurgaon,2024 #151+,#151+
University of Sri Jayawardenapura ,2023 #=92,#=92
University of Sri Jayawardenapura ,2024 #=90,#=90
DATA SCIENCE FOR BUSINESS X – HEC,2022 #3,#3
DATA SCIENCE FOR BUSINESS X – HEC,2023 #3,#3
Pondicherry University,2022 #801-1000,#801-1000
Pondicherry University,2023 #801-1000,#801-1000
Pondicherry University,2024 #1201-1400,#1201-1400
Eszterhazy Karoly Catholic University,2024 #=103,#=103
Universidad Tecnológica de Honduras (UTH),2024 #=81,#=81
Dalian Maritime University,2023 #=339,#=339
Dalian Maritime University,2024 #=350,#=350
The Josip Juraj Strossmayer University of Osijek,2022 #1001-1200,#1001-1200
The Josip Juraj Strossmayer University of Osijek,2023 #1001-1200,#1001-1200
The Josip Juraj Strossmayer University of Osijek,2024 #1201-1400,#1201-1400
Jinan University (China),2021 #601-650,#601-650
Jinan University (China),2022 #751-800,#751-800
Jinan University (China),2023 #701-750,#701-750
Jinan University (China),2024 #631-640,#631-640
Liaoning University,2023 #=272,#=272
Liaoning University,2024 #=271,#=271
Université de Valenciennes et du Hainaut-Cambrésis ,2024 #=136,#=136
Universit internationale de Rabat,2023 #91-100,#91-100
Universit internationale de Rabat,2024 #111-120,#111-120
University of Poonch Rawalakot (UPR),2024 #=143,#=143
Norwegian University of Life Sciences,2024 #1201-1400,#1201-1400
Sveučilište u Mostaru,2024 #112,#112
Mirpur University of Science and Technology (MUST),2024 #=219,#=219
New Bulgarian University,2024 #=103,#=103
Rutgers University–New Brunswick,2012 #260,#260
Rutgers University–New Brunswick,2014 #=255,#=255
Rutgers University–New Brunswick,2015 #279,#279
Rutgers University–New Brunswick,2016 #=269,#=269
Rutgers University–New Brunswick,2017 #301,#301
Rutgers University–New Brunswick,2018 #=283,#=283
Rutgers University–New Brunswick,2019 #=283,#=283
Rutgers University–New Brunswick,2020 #262,#262
Rutgers University–New Brunswick,2021 #258,#258
Rutgers University–New Brunswick,2022 #=264,#=264
Rutgers University–New Brunswick,2023 #=267,#=267
Rutgers University–New Brunswick,2024 #299,#299
University of Dayton,2021 #401-450,#401-450
University of Dayton,2022 #401-450,#401-450
National Institute of Technology Rourkela,2023 #601-650,#601-650
HTMi Hotel and Tourism Management Institute Switzerland,2017 #15,#15
HTMi Hotel and Tourism Management Institute Switzerland,2018 #14,#14
HTMi Hotel and Tourism Management Institute Switzerland,2019 #=25,#=25
HTMi Hotel and Tourism Management Institute Switzerland,2020 #17,#17
HTMi Hotel and Tourism Management Institute Switzerland,2021 #13,#13
HTMi Hotel and Tourism Management Institute Switzerland,2022 #15,#15
HTMi Hotel and Tourism Management Institute Switzerland,2023 #18,#18
King Khalid University,2012 #501- 550,#501- 550
King Khalid University,2014 #601-650,#601-650
King Khalid University,2015 #601-650,#601-650
King Khalid University,2016 #551-600,#551-600
King Khalid University,2017 #501-550,#501-550
King Khalid University,2018 #471-480,#471-480
King Khalid University,2019 #=448,#=448
King Khalid University,2020 #501-510,#501-510
King Khalid University,2021 #601-650,#601-650
King Khalid University,2022 #651-700,#651-700
King Khalid University,2023 #701-750,#701-750
King Khalid University,2024 #761-770,#761-770
NED University of Engineering and Technology,2021 #101-150,#101-150
NED University of Engineering and Technology,2022 #101-150,#101-150
NED University of Engineering and Technology,2023 #501-520,#501-520
NED University of Engineering and Technology,2023 #501-520,#501-520
NED University of Engineering and Technology,2023 #101-150,#101-150
Moscow State Linguistic University,2016 #251-300,#251-300
Moscow State Linguistic University,2017 #201-250,#201-250
Moscow State Linguistic University,2018 #151-200,#151-200
Moscow State Linguistic University,2019 #151-200,#151-200
Moscow State Linguistic University,2019 #251-300,#251-300
Moscow State Linguistic University,2020 #151-200,#151-200
Moscow State Linguistic University,2021 #101-150,#101-150
Moscow State Linguistic University,2021 #251-300,#251-300
Moscow State Linguistic University,2022 #98,#98
Moscow State Linguistic University,2022 #201-250,#201-250
Moscow State Linguistic University,2023 #301-330,#301-330
Moscow State Linguistic University,2023 #77,#77
Moscow State Linguistic University,2023 #151-200,#151-200
Mahidol University,2012 #255,#255
Mahidol University,2014 #283,#283
Mahidol University,2015 #=257,#=257
Mahidol University,2016 #=295,#=295
Mahidol University,2017 #=283,#=283
Mahidol University,2018 #=334,#=334
Mahidol University,2019 #380,#380
Mahidol University,2020 #314,#314
Mahidol University,2021 #252,#252
Mahidol University,2022 #=255,#=255
Mahidol University,2023 #=256,#=256
Mahidol University,2024 #=382,#=382
Yury Gagarin State Technical University of Saratov,2018 #251-300,#251-300
Yury Gagarin State Technical University of Saratov,2020 #251-300,#251-300
Yury Gagarin State Technical University of Saratov,2021 #251-300,#251-300
Yury Gagarin State Technical University of Saratov,2022 #251-300,#251-300
O.P. Jindal Global University,2020 #751-800,#751-800
O.P. Jindal Global University,2021 #651-700,#651-700
O.P. Jindal Global University,2022 #701-750,#701-750
O.P. Jindal Global University,2023 #651-700,#651-700
O.P. Jindal Global University,2024 #951-1000,#951-1000
Pharos University in Alexandria,2022 #151-180,#151-180
Pharos University in Alexandria,2023 #171-200,#171-200
Pharos University in Alexandria,2024 #171-200,#171-200
Universidade Federal de Uberlândia,2023 #1201-1400,#1201-1400
Universidade Federal de Uberlândia,2024 #1401+,#1401+
Rice University,2012 #120,#120
Rice University,2014 #=136,#=136
Rice University,2015 #=129,#=129
Rice University,2016 #106,#106
Rice University,2017 #90,#90
Rice University,2018 #89,#89
Rice University,2019 #=87,#=87
Rice University,2020 #85,#85
Rice University,2021 #89,#89
Rice University,2022 #94,#94
Rice University,2023 #100,#100
Rice University,2024 #=145,#=145
Universitas Mercu Buana,2023 #701-750,#701-750
ESIC Business & Marketing School,2021 #301-350,#301-350
ESIC Business & Marketing School,2022 #201-250,#201-250
ESIC Business & Marketing School,2023 #251-300,#251-300
The University of Tampa,2020 #251-300,#251-300
The University of Tampa,2021 #301-350,#301-350
Ahmedabad University,2023 #=131,#=131
Ahmedabad University,2024 #=204,#=204
Universidad Centroamericana (UCA),2024 #=67,#=67
University of Alabama at Birmingham ,2023 #651-700,#651-700
University of Alabama at Birmingham ,2024 #901-950,#901-950
University of Information Technology and Communications,2022 #121-130,#121-130
Plekhanov Russian University of Economics,2012 #601+,#601+
Plekhanov Russian University of Economics,2014 # 701+,# 701+
Plekhanov Russian University of Economics,2015 # 701+,# 701+
Plekhanov Russian University of Economics,2016 #701+,#701+
Plekhanov Russian University of Economics,2017 #701+,#701+
Plekhanov Russian University of Economics,2018 #801-1000,#801-1000
Plekhanov Russian University of Economics,2019 #801-1000,#801-1000
Plekhanov Russian University of Economics,2020 #751-800,#751-800
Plekhanov Russian University of Economics,2021 #751-800,#751-800
Plekhanov Russian University of Economics,2022 #701-750,#701-750
Plekhanov Russian University of Economics,2023 #651-700,#651-700
Plekhanov Russian University of Economics,2024 #791-800,#791-800
Harvard University,2012 #3,#3
Harvard University,2014 #2,#2
Harvard University,2015 #4,#4
Harvard University,2016 #2,#2
Harvard University,2017 #3,#3
Harvard University,2018 #3,#3
Harvard University,2019 #3,#3
Harvard University,2020 #3,#3
Harvard University,2021 #3,#3
Harvard University,2022 #5,#5
Harvard University,2023 #5,#5
Harvard University,2024 #4,#4
University of Guelph,2012 #401- 450,#401- 450
University of Guelph,2014 #461-470,#461-470
University of Guelph,2015 #431-440,#431-440
University of Guelph,2016 #471-480,#471-480
University of Guelph,2017 #501-550,#501-550
University of Guelph,2018 #491-500,#491-500
University of Guelph,2019 #581-590,#581-590
University of Guelph,2020 #571-580,#571-580
University of Guelph,2021 #571-580,#571-580
University of Guelph,2022 #581-590,#581-590
University of Guelph,2023 #591-600,#591-600
University of Guelph,2024 #=486,#=486
University of Hafr Albatin,2024 #131-150,#131-150
National University of Uzbekistan named after Mirzo Ulugbek,2022 #451-500,#451-500
National University of Uzbekistan named after Mirzo Ulugbek,2023 #501-550,#501-550
National University of Uzbekistan named after Mirzo Ulugbek,2023 #351-400,#351-400
National University of Uzbekistan named after Mirzo Ulugbek,2023 #151-200,#151-200
Sebha University,2023 #171-200,#171-200
Sebha University,2024 #201+,#201+
Karabuk University,2024 #=45,#=45
Universidad Católica ,2024 #=154,#=154
Deen Dayal Upadhyay Gorakhpur University,2024 #=258,#=258
University of South Florida - Muma College of Business,2022 #41,#41
University of South Florida - Muma College of Business,2023 #49,#49
University of South Florida - Muma College of Business,2024 #51+,#51+
"University of Agriculture, Faisalabad ",2021 #1001+,#1001+
"University of Agriculture, Faisalabad ",2022 #1001-1200,#1001-1200
"University of Agriculture, Faisalabad ",2023 #1001-1200,#1001-1200
"University of Agriculture, Faisalabad ",2024 #741-750,#741-750
Stuart School of Business,2018 #101+,#101+
Stuart School of Business,2019 #101+,#101+
Stuart School of Business,2021 #101+,#101+
Stuart School of Business,2022 #151+,#151+
Stuart School of Business,2023 #151+,#151+
Stuart School of Business,2024 #151+,#151+
Ventspils University of Applied Sciences,2024 #=161,#=161
Florida Atlantic University - Boca Raton,2022 #1001-1200,#1001-1200
Florida Atlantic University - Boca Raton,2023 #1201-1400,#1201-1400
Florida Atlantic University - Boca Raton,2024 #1201-1400,#1201-1400
The National Research University ,2022 #1001-1200,#1001-1200
The National Research University ,2023 #1001-1200,#1001-1200
The National Research University ,2024 #1201-1400,#1201-1400
Soran University,2022 #151-180,#151-180
Soran University,2023 #131-150,#131-150
Soran University,2024 #121-130,#121-130
Southwest Jiaotong University,2024 #1151-1200,#1151-1200
University of Toledo,2023 #1001-1200,#1001-1200
University of Toledo,2024 #1001-1200,#1001-1200
New York University (NYU),2012 #43,#43
New York University (NYU),2014 #44,#44
New York University (NYU),2015 #=41,#=41
New York University (NYU),2016 #53,#53
New York University (NYU),2017 #=46,#=46
New York University (NYU),2018 #52,#52
New York University (NYU),2019 #43,#43
New York University (NYU),2020 #39,#39
New York University (NYU),2021 #35,#35
New York University (NYU),2022 #42,#42
New York University (NYU),2023 #39,#39
New York University (NYU),2024 #=38,#=38
NJSC KIMEP University,2021 #751-800,#751-800
NJSC KIMEP University,2022 #801-1000,#801-1000
NJSC KIMEP University,2023 #801-1000,#801-1000
NJSC KIMEP University,2024 #951-1000,#951-1000
Pavlodar Pedagogical University,2023 #=29,#=29
Pavlodar Pedagogical University,2024 #=39,#=39
Royal Holloway University of London School of Business and Management,2012 #267,#267
Royal Holloway University of London School of Business and Management,2014 #=265,#=265
Royal Holloway University of London School of Business and Management,2015 #=275,#=275
Royal Holloway University of London School of Business and Management,2016 #231,#231
Royal Holloway University of London School of Business and Management,2017 #235,#235
Royal Holloway University of London School of Business and Management,2018 #=259,#=259
Royal Holloway University of London School of Business and Management,2019 #236,#236
Royal Holloway University of London School of Business and Management,2020 #291,#291
Royal Holloway University of London School of Business and Management,2021 #308,#308
Royal Holloway University of London School of Business and Management,2022 #=334,#=334
Royal Holloway University of London School of Business and Management,2023 #=402,#=402
Royal Holloway University of London School of Business and Management,2024 #=413,#=413
Instituto Nacional de Matemática Pura e Aplicada (IMPA),2015 #301-400,#301-400
Instituto Nacional de Matemática Pura e Aplicada (IMPA),2017 #351-400,#351-400
Instituto Nacional de Matemática Pura e Aplicada (IMPA),2018 #301-350,#301-350
Instituto Nacional de Matemática Pura e Aplicada (IMPA),2019 #301-350,#301-350
Instituto Nacional de Matemática Pura e Aplicada (IMPA),2020 #151-200,#151-200
Instituto Nacional de Matemática Pura e Aplicada (IMPA),2021 #201-250,#201-250
Instituto Nacional de Matemática Pura e Aplicada (IMPA),2022 #151-200,#151-200
Instituto Nacional de Matemática Pura e Aplicada (IMPA),2023 #201-250,#201-250
University of Silesia in Katowice,2019 #801-1000,#801-1000
University of Silesia in Katowice,2020 #801-1000,#801-1000
University of Silesia in Katowice,2021 #1001+,#1001+
University of Silesia in Katowice,2022 #1001-1200,#1001-1200
University of Silesia in Katowice,2023 #1201-1400,#1201-1400
University of Silesia in Katowice,2024 #1201-1400,#1201-1400
University of Pardubice,2021 #801-1000,#801-1000
University of Pardubice,2022 #1001-1200,#1001-1200
University of Pardubice,2023 #1001-1200,#1001-1200
University of Pardubice,2024 #1001-1200,#1001-1200
EM Strasbourg Business School,2019 #84=,#84=
EM Strasbourg Business School,2020 #90,#90
EM Strasbourg Business School,2021 #101+,#101+
EM Strasbourg Business School,2022 #101-110,#101-110
EM Strasbourg Business School,2023 #111-120,#111-120
EM Strasbourg Business School,2024 #131-140,#131-140
Regis University,2020 #251-300,#251-300
Regis University,2021 #251-300,#251-300
University of Jyväskylä,2012 #=309,#=309
University of Jyväskylä,2014 #=299,#=299
University of Jyväskylä,2015 #=318,#=318
University of Jyväskylä,2016 #=319,#=319
University of Jyväskylä,2017 #=338,#=338
University of Jyväskylä,2018 #=357,#=357
University of Jyväskylä,2019 #=336,#=336
University of Jyväskylä,2020 #346,#346
University of Jyväskylä,2021 #333,#333
University of Jyväskylä,2022 #=358,#=358
University of Jyväskylä,2023 #=347,#=347
University of Jyväskylä,2024 #=446,#=446
Université de Caen Normandie,2012 #601+,#601+
Université de Caen Normandie,2014 # 701+,# 701+
Université de Caen Normandie,2015 # 701+,# 701+
Université de Caen Normandie,2016 #701+,#701+
Université de Caen Normandie,2017 #701+,#701+
Université de Caen Normandie,2018 #801-1000,#801-1000
Université de Caen Normandie,2019 #801-1000,#801-1000
Université de Caen Normandie,2021 #1001+,#1001+
Université de Caen Normandie,2022 #1201+,#1201+
Université de Caen Normandie,2023 #1201-1400,#1201-1400
Université de Caen Normandie,2024 #1001-1200,#1001-1200
Technical University of Lublin,2022 #1001-1200,#1001-1200
Technical University of Lublin,2023 #1001-1200,#1001-1200
Technical University of Lublin,2024 #1201-1400,#1201-1400
"Blekinge Institute of Technology, BTH ",2021 #601-650,#601-650
"Blekinge Institute of Technology, BTH ",2022 #601-650,#601-650
EAE Business School,2021 #35,#35
EAE Business School,2022 #40,#40
EAE Business School,2023 #44,#44
EAE Business School,2024 #=35,#=35
Universidad Juan Misael Saracho,2015 #301+,#301+
Universidad Juan Misael Saracho,2016 #301+,#301+
Universidad Juan Misael Saracho,2018 #301-400,#301-400
Universidad Juan Misael Saracho,2022 #401+,#401+
Universidad Juan Misael Saracho,2023 #401+,#401+
Escuela Politécnica Nacional,2020 #801-1000,#801-1000
Escuela Politécnica Nacional,2021 #801-1000,#801-1000
Escuela Politécnica Nacional,2022 #1001-1200,#1001-1200
Escuela Politécnica Nacional,2023 #1001-1200,#1001-1200
Escuela Politécnica Nacional,2024 #1001-1200,#1001-1200
Free University of Tbilisi,2024 #=58,#=58
Manipal University Jaipur,2024 #=258,#=258
Beihang University (former BUAA),2014 #401-410,#401-410
Beihang University (former BUAA),2015 #451-460,#451-460
Beihang University (former BUAA),2016 #=381,#=381
Beihang University (former BUAA),2017 #431-440,#431-440
Beihang University (former BUAA),2018 #551-600,#551-600
Beihang University (former BUAA),2019 #=491,#=491
Beihang University (former BUAA),2020 #462,#462
Beihang University (former BUAA),2021 #449,#449
Beihang University (former BUAA),2022 #=383,#=383
Beihang University (former BUAA),2023 #=443,#=443
Beihang University (former BUAA),2024 #=473,#=473
Shih Chien University,2019 #101-150,#101-150
Shih Chien University,2020 #101-150,#101-150
Shih Chien University,2021 #101-150,#101-150
Shih Chien University,2022 #101-150,#101-150
Shih Chien University,2023 #151-200,#151-200
Universidade Federal do Rio Grande Do Norte,2023 #1201-1400,#1201-1400
Universidade Federal do Rio Grande Do Norte,2024 #1401+,#1401+
Lancaster University Management School,2019 #19,#19
Lancaster University Management School,2020 #22,#22
Lancaster University Management School,2021 #21,#21
Lancaster University Management School,2022 #31,#31
Lancaster University Management School,2023 #35,#35
Lancaster University Management School,2024 #39,#39
University Mohamed Boudiaf of M'Sila,2023 #171-200,#171-200
University Mohamed Boudiaf of M'Sila,2024 #171-200,#171-200
Universidade Federal do Ceará (UFC),2014 # 701+,# 701+
Universidade Federal do Ceará (UFC),2015 # 701+,# 701+
Universidade Federal do Ceará (UFC),2016 #701+,#701+
