University,Year,Rank
Verona University,2019 #801-1000,#801-1000
Verona University,2020 #801-1000,#801-1000
Verona University,2021 #801-1000,#801-1000
Verona University,2022 #801-1000,#801-1000
Verona University,2023 #801-1000,#801-1000
Verona University,2024 #801-850,#801-850
Donghua University,2023 #801-1000,#801-1000
Donghua University,2024 #901-950,#901-950
Zhangir khan West Kazakhstan Agrarian Technical University,2023 #=23,#=23
Zhangir khan West Kazakhstan Agrarian Technical University,2024 #=24,#=24
Polytechnic University of Tirana,2024 #=134,#=134
Shandong University,2012 #601+,#601+
Shandong University,2014 #651-700,#651-700
Shandong University,2015 #551-600,#551-600
Shandong University,2016 #551-600,#551-600
Shandong University,2017 #501-550,#501-550
Shandong University,2018 #551-600,#551-600
Shandong University,2019 #541-550,#541-550
Shandong University,2020 #468,#468
Shandong University,2021 #485,#485
Shandong University,2022 #=403,#=403
Shandong University,2023 #=396,#=396
Shandong University,2024 #=360,#=360
Bethlehem University,2016 #91-100,#91-100
Bethlehem University,2023 #171-200,#171-200
Bethlehem University,2024 #171-200,#171-200
OCAD University,2018 #151-200,#151-200
OCAD University,2019 #101-150,#101-150
OCAD University,2020 #101-150,#101-150
OCAD University,2021 #101-150,#101-150
OCAD University,2022 #101-150,#101-150
OCAD University,2023 #51-100,#51-100
Universidad Autónoma de Tamaulipas (UAT),2024 #=67,#=67
Universidad Tecnológica Privada de Santa Cruz (UTEPSA),2024 #=303,#=303
Universidad Evangelica de El Salvador,2015 #301+,#301+
Universidad Evangelica de El Salvador,2016 #301+,#301+
Universidad Evangelica de El Salvador,2018 #301-400,#301-400
Universidad Evangelica de El Salvador,2019 #351+,#351+
Universidad Evangelica de El Salvador,2020 #351-400,#351-400
Universidad Evangelica de El Salvador,2021 #351-400,#351-400
Universidad de los Andes - Chile,2020 #801-1000,#801-1000
Universidad de los Andes - Chile,2021 #801-1000,#801-1000
Universidad de los Andes - Chile,2022 #801-1000,#801-1000
Universidad de los Andes - Chile,2023 #801-1000,#801-1000
Universidad de los Andes - Chile,2024 #951-1000,#951-1000
Ca' Foscari University of Venice ,2012 #601+,#601+
Ca' Foscari University of Venice ,2014 # 701+,# 701+
Ca' Foscari University of Venice ,2015 # 701+,# 701+
Ca' Foscari University of Venice ,2016 #701+,#701+
Ca' Foscari University of Venice ,2017 #701+,#701+
Ca' Foscari University of Venice ,2018 #701-750,#701-750
Ca' Foscari University of Venice ,2019 #751-800,#751-800
Ca' Foscari University of Venice ,2020 #751-800,#751-800
Ca' Foscari University of Venice ,2021 #751-800,#751-800
Ca' Foscari University of Venice ,2022 #801-1000,#801-1000
Ca' Foscari University of Venice ,2023 #801-1000,#801-1000
Ca' Foscari University of Venice ,2024 #661-670,#661-670
Universidad Católica de El Salvador,2024 #=81,#=81
Otis College of Art and Design,2020 #151-200,#151-200
Otis College of Art and Design,2023 #151-200,#151-200
Beedie School of Business,2018 #101+,#101+
Beedie School of Business,2019 #101+,#101+
Beedie School of Business,2021 #101+,#101+
Beedie School of Business,2022 #151+,#151+
Beedie School of Business,2023 #151+,#151+
Beedie School of Business,2024 #151+,#151+
Universita' degli Studi di Macerata,2024 #=126,#=126
Doshisha - Graduate school of Business,2023 #121-130,#121-130
Central European University,2013 #42,#42
Central European University,2013 #51-100,#51-100
Central European University,2014 #51-100,#51-100
Central European University,2014 #51-100,#51-100
Central European University,2015 #101-150,#101-150
Central European University,2015 #51-100,#51-100
Central European University,2015 #151-200,#151-200
Central European University,2015 #151-200,#151-200
Central European University,2015 #29,#29
Central European University,2015 #51-100,#51-100
Central European University,2016 #51-100,#51-100
Central European University,2016 #51-100,#51-100
Central European University,2016 #40,#40
Central European University,2016 #51-100,#51-100
Central European University,2016 #101-150,#101-150
Central European University,2016 #151-200,#151-200
Central European University,2017 #51-100,#51-100
Central European University,2017 #=233,#=233
Central European University,2017 #=194,#=194
Central European University,2017 #51-100,#51-100
Central European University,2017 #=42,#=42
Central European University,2017 #151-200,#151-200
Central European University,2017 #151-200,#151-200
Central European University,2017 #51-100,#51-100
Central European University,2017 #101-150,#101-150
Central European University,2018 #151-200,#151-200
Central European University,2018 #=202,#=202
Central European University,2018 #=172,#=172
Central European University,2018 #51-100,#51-100
Central European University,2018 #51-100,#51-100
Central European University,2018 #51-100,#51-100
Central European University,2018 #151-200,#151-200
Central European University,2018 #51-100,#51-100
Central European University,2018 #51-100,#51-100
Central European University,2019 #=44,#=44
Central European University,2019 #=206,#=206
Central European University,2019 #143,#143
Central European University,2019 #101-150,#101-150
Central European University,2019 #41,#41
Central European University,2019 #=44,#=44
Central European University,2019 #151-200,#151-200
Central European University,2019 #51-100,#51-100
Central European University,2019 #151-200,#151-200
Central European University,2019 #351-400,#351-400
Central European University,2020 #401-450,#401-450
Central European University,2020 #178,#178
Central European University,2020 #120,#120
Central European University,2020 #51-100,#51-100
Central European University,2020 #51-100,#51-100
Central European University,2020 #251-300,#251-300
Central European University,2020 #37,#37
Central European University,2020 #151-200,#151-200
Central European University,2020 #51-100,#51-100
Central European University,2020 #151-200,#151-200
Central European University,2020 #30,#30
Central European University,2021 #51-100,#51-100
Central European University,2021 #35,#35
Central European University,2021 #101-150,#101-150
Central European University,2021 #25,#25
Central European University,2021 #=66,#=66
Central European University,2021 #51-100,#51-100
Central European University,2021 #=118,#=118
Central European University,2021 #180,#180
Central European University,2021 #151-200,#151-200
Central European University,2021 #401-450,#401-450
Central European University,2022 #=170,#=170
Central European University,2022 #151-200,#151-200
Central European University,2022 #33,#33
Central European University,2022 #101-150,#101-150
Central European University,2022 #24,#24
Central European University,2022 #251-300,#251-300
Central European University,2022 #51-100,#51-100
Central European University,2022 #51-100,#51-100
Central European University,2022 #401-450,#401-450
Central European University,2022 #101-140,#101-140
Central European University,2022 #=65,#=65
Central European University,2022 #=124,#=124
Central European University,2023 #401-450,#401-450
Central European University,2023 #191,#191
Central European University,2023 #151,#151
Central European University,2023 #26,#26
Central European University,2023 #151-200,#151-200
Central European University,2023 #51-100,#51-100
Central European University,2023 #70,#70
Central European University,2023 #51-100,#51-100
Central European University,2023 #301-330,#301-330
Central European University,2023 #151-200,#151-200
Central European University,2023 #34,#34
Central European University,2023 #51-100,#51-100
Universidad de Chile,2012 #225,#225
Universidad de Chile,2014 #223,#223
Universidad de Chile,2015 #=220,#=220
Universidad de Chile,2016 #209,#209
Universidad de Chile,2017 #200,#200
Universidad de Chile,2018 #201,#201
Universidad de Chile,2019 #=208,#=208
Universidad de Chile,2020 #189,#189
Universidad de Chile,2021 #180,#180
Universidad de Chile,2022 #=183,#=183
Universidad de Chile,2023 #=167,#=167
Universidad de Chile,2024 #=159,#=159
MIREA - Russian Technological University,2022 #1201+,#1201+
MIREA - Russian Technological University,2023 #1201-1400,#1201-1400
MIREA - Russian Technological University,2024 #1401+,#1401+
University of Colorado Boulder,2012 #157,#157
University of Colorado Boulder,2014 #160,#160
University of Colorado Boulder,2015 #=182,#=182
University of Colorado Boulder,2016 #175,#175
University of Colorado Boulder,2017 #170,#170
University of Colorado Boulder,2018 #=182,#=182
University of Colorado Boulder,2019 #190,#190
University of Colorado Boulder,2020 #206,#206
University of Colorado Boulder,2021 #230,#230
University of Colorado Boulder,2022 #251,#251
University of Colorado Boulder,2023 #=317,#=317
University of Colorado Boulder,2024 #=264,#=264
Innsbruck Medical University,2019 #301-350,#301-350
Innsbruck Medical University,2019 #401-450,#401-450
Innsbruck Medical University,2020 #251-300,#251-300
Innsbruck Medical University,2020 #336,#336
Innsbruck Medical University,2021 #201-250,#201-250
Innsbruck Medical University,2021 #=273,#=273
Innsbruck Medical University,2022 #=293,#=293
Innsbruck Medical University,2022 #201-250,#201-250
Innsbruck Medical University,2023 #311,#311
Innsbruck Medical University,2023 #251-300,#251-300
Bangalore University,2023 #=145,#=145
Bangalore University,2024 #=219,#=219
University of Kerbala,2015 #81-90,#81-90
University of Kerbala,2016 #61-70,#61-70
University of Kerbala,2018 #61-70,#61-70
University of Kerbala,2019 #71-80,#71-80
University of Kerbala,2020 #81-90,#81-90
University of Kerbala,2021 #111-120,#111-120
University of Kerbala,2022 #131-150,#131-150
University of Kerbala,2023 #151-170,#151-170
University of Kerbala,2024 #151-170,#151-170
D. Serikbayev East Kazakhstan Technical University,2024 #901-950,#901-950
Florida Agricultural and Mechanical University,2020 #251-300,#251-300
Florida Agricultural and Mechanical University,2021 #301-350,#301-350
Max M. Fisher College of Business,2018 #34,#34
Max M. Fisher College of Business,2019 #50=,#50=
Max M. Fisher College of Business,2021 #55,#55
Max M. Fisher College of Business,2022 #57,#57
Max M. Fisher College of Business,2023 #=58,#=58
Max M. Fisher College of Business,2024 #61,#61
Krirk University,2023 #35,#35
University of Tsukuba,2012 #203,#203
University of Tsukuba,2014 #=210,#=210
University of Tsukuba,2015 #=198,#=198
University of Tsukuba,2016 #=219,#=219
University of Tsukuba,2017 #225,#225
University of Tsukuba,2018 #=250,#=250
University of Tsukuba,2019 #=260,#=260
University of Tsukuba,2020 #270,#270
University of Tsukuba,2021 #265,#265
University of Tsukuba,2022 #=285,#=285
University of Tsukuba,2023 #=312,#=312
University of Tsukuba,2024 #=355,#=355
Università degli Studi di Camerino,2024 #103,#103
Pontifícia Universidade Católica de São Paulo,2012 #551- 600,#551- 600
Pontifícia Universidade Católica de São Paulo,2014 #551-600,#551-600
Pontifícia Universidade Católica de São Paulo,2015 #551-600,#551-600
Pontifícia Universidade Católica de São Paulo,2016 #501-550,#501-550
Pontifícia Universidade Católica de São Paulo,2017 #501-550,#501-550
Pontifícia Universidade Católica de São Paulo,2018 #501-550,#501-550
Pontifícia Universidade Católica de São Paulo,2019 #531-540,#531-540
Pontifícia Universidade Católica de São Paulo,2020 #651-700,#651-700
Pontifícia Universidade Católica de São Paulo,2021 #801-1000,#801-1000
Pontifícia Universidade Católica de São Paulo,2022 #801-1000,#801-1000
Pontifícia Universidade Católica de São Paulo,2023 #801-1000,#801-1000
Pontifícia Universidade Católica de São Paulo,2024 #1001-1200,#1001-1200
Chatham University,2020 #251-300,#251-300
Nova School of Business and Economics,2018 #=34,#=34
Nova School of Business and Economics,2019 #39=,#39=
Nova School of Business and Economics,2020 #37,#37
Nova School of Business and Economics,2021 #42,#42
Shimane University,2019 #451-500,#451-500
Shimane University,2020 #501-550,#501-550
Shimane University,2021 #451-500,#451-500
Shimane University,2023 #601-650,#601-650
Sustainability Management School ,2023 #131-140,#131-140
Paris School of Economics ,2020 #51-100,#51-100
Paris School of Economics ,2020 #38,#38
Paris School of Economics ,2020 #335,#335
Paris School of Economics ,2021 #51-100,#51-100
Paris School of Economics ,2021 #=40,#=40
Paris School of Economics ,2021 #=375,#=375
Paris School of Economics ,2022 #401-450,#401-450
Paris School of Economics ,2022 #51-100,#51-100
Paris School of Economics ,2022 #=47,#=47
Paris School of Economics ,2023 #401-450,#401-450
Paris School of Economics ,2023 #51-100,#51-100
Paris School of Economics ,2023 #54,#54
Universidad Francisco De Vitoria,2024 #=134,#=134
"Graduate School of Management, St. Petersburg University",2022 #71-80,#71-80
"Graduate School of Management, St. Petersburg University",2023 #81-90,#81-90
"Graduate School of Management, St. Petersburg University",2024 #91-100,#91-100
University of Washington,2012 #59,#59
University of Washington,2014 #59,#59
University of Washington,2015 #=65,#=65
University of Washington,2016 #65,#65
University of Washington,2017 #59,#59
University of Washington,2018 #61,#61
University of Washington,2019 #66,#66
University of Washington,2020 #68,#68
University of Washington,2021 #72,#72
University of Washington,2022 #=85,#=85
University of Washington,2023 #80,#80
University of Washington,2024 #63,#63
Asfendiyarov Kazakh National Medical University,2022 #601-650,#601-650
Asfendiyarov Kazakh National Medical University,2023 #651-700,#651-700
Asfendiyarov Kazakh National Medical University,2024 #901-950,#901-950
Salahaddin University-Erbil,2018 #81-90,#81-90
Salahaddin University-Erbil,2019 #101-110,#101-110
Salahaddin University-Erbil,2020 #121-130,#121-130
Salahaddin University-Erbil,2021 #131-160,#131-160
Salahaddin University-Erbil,2022 #151-180,#151-180
Salahaddin University-Erbil,2023 #151-170,#151-170
Salahaddin University-Erbil,2024 #131-150,#131-150
Orebro University,2020 #501-550,#501-550
Orebro University,2021 #501-550,#501-550
Orebro University,2022 #501-550,#501-550
Orebro University,2023 #501-550,#501-550
Universidade do Vale do Paraíba - Univap,2024 #=269,#=269
Université Montpellier 1,2012 #451- 500,#451- 500
Université Montpellier 1,2014 #471-480,#471-480
Université Montpellier 1,2015 #501-550,#501-550
Irbid National University,2023 #171-200,#171-200
Irbid National University,2024 #201+,#201+
Universidad para la Cooperacion Internacional (UCI),2015 #201-300,#201-300
Universidad para la Cooperacion Internacional (UCI),2016 #301+,#301+
Universidad para la Cooperacion Internacional (UCI),2018 #301-400,#301-400
Universidad para la Cooperacion Internacional (UCI),2019 #351+,#351+
Universidad para la Cooperacion Internacional (UCI),2020 #351-400,#351-400
Universidad para la Cooperacion Internacional (UCI),2022 #301-350,#301-350
Royal Academy of Music,2016 #5,#5
Royal Academy of Music,2017 #=3,#=3
Royal Academy of Music,2018 #3,#3
Royal Academy of Music,2019 #4,#4
Royal Academy of Music,2020 #4,#4
Royal Academy of Music,2021 #4,#4
Royal Academy of Music,2022 #7,#7
Royal Academy of Music,2023 #3,#3
Jeonbuk National University,2012 #601+,#601+
Jeonbuk National University,2014 #551-600,#551-600
Jeonbuk National University,2015 #551-600,#551-600
Jeonbuk National University,2016 #501-550,#501-550
Jeonbuk National University,2017 #501-550,#501-550
Jeonbuk National University,2018 #501-550,#501-550
Jeonbuk National University,2019 #571-580,#571-580
Jeonbuk National University,2020 #571-580,#571-580
Jeonbuk National University,2021 #591-600,#591-600
Jeonbuk National University,2022 #571-580,#571-580
Jeonbuk National University,2023 #551-560,#551-560
Jeonbuk National University,2024 #721-730,#721-730
"Université Jean Monnet, Saint-Etienne",2024 #1101-1150,#1101-1150
Belarusian State University,2012 #501- 550,#501- 550
Belarusian State University,2014 #551-600,#551-600
Belarusian State University,2015 #491-500,#491-500
Belarusian State University,2016 #421-430,#421-430
Belarusian State University,2017 #354,#354
Belarusian State University,2018 #=334,#=334
Belarusian State University,2019 #354,#354
Belarusian State University,2020 #351,#351
Belarusian State University,2021 #317,#317
Belarusian State University,2022 #=295,#=295
Belarusian State University,2023 #=288,#=288
Belarusian State University,2024 #=387,#=387
Universidad Americana  ,2015 #301+,#301+
Universidad Americana  ,2016 #301+,#301+
Universidad Americana  ,2018 #301-400,#301-400
Universidad Americana  ,2019 #301-350,#301-350
Universidad Americana  ,2020 #351-400,#351-400
Université de Caen Normandie,2012 #601+,#601+
Université de Caen Normandie,2014 # 701+,# 701+
Université de Caen Normandie,2015 # 701+,# 701+
Université de Caen Normandie,2016 #701+,#701+
Université de Caen Normandie,2017 #701+,#701+
Université de Caen Normandie,2018 #801-1000,#801-1000
Université de Caen Normandie,2019 #801-1000,#801-1000
Université de Caen Normandie,2021 #1001+,#1001+
Université de Caen Normandie,2022 #1201+,#1201+
Université de Caen Normandie,2023 #1201-1400,#1201-1400
Université de Caen Normandie,2024 #1001-1200,#1001-1200
IMD,2015 #=50,#=50
IMD,2016 #51-100,#51-100
IMD,2017 #51-100,#51-100
IMD,2018 #51-100,#51-100
IMD,2019 #51-100,#51-100
IMD,2020 #51-100,#51-100
IMD,2021 #73,#73
IMD,2022 #72,#72
IMD,2023 #91,#91
Universidade Federal Rural de Pernambuco (UFRPE),2024 #=233,#=233
B.S. Abdur Rahman Crescent Institute of Science & Technology,2023 #=174,#=174
B.S. Abdur Rahman Crescent Institute of Science & Technology,2024 #=258,#=258
Universidad de Talca,2014 # 701+,# 701+
Universidad de Talca,2015 # 701+,# 701+
Universidad de Talca,2016 #701+,#701+
Universidad de Talca,2017 #701+,#701+
Universidad de Talca,2018 #801-1000,#801-1000
Universidad de Talca,2019 #801-1000,#801-1000
Universidad de Talca,2020 #801-1000,#801-1000
Universidad de Talca,2021 #1001+,#1001+
Universidad de Talca,2022 #1001-1200,#1001-1200
Universidad de Talca,2023 #1001-1200,#1001-1200
Universidad de Talca,2024 #1001-1200,#1001-1200
Duke University,2012 #20,#20
Duke University,2014 #23,#23
Duke University,2015 #=25,#=25
Duke University,2016 #29,#29
Duke University,2017 #=24,#=24
Duke University,2018 #=21,#=21
Duke University,2019 #26,#26
Duke University,2020 #25,#25
Duke University,2021 #42,#42
Duke University,2022 #52,#52
Duke University,2023 #=50,#=50
Duke University,2024 #57,#57
University of Miyazaki,2023 #=198,#=198
University of Miyazaki,2024 #=237,#=237
Universität  Leipzig,2012 #320,#320
Universität  Leipzig,2014 #=311,#=311
Universität  Leipzig,2015 #289,#289
Universität  Leipzig,2016 #=384,#=384
Universität  Leipzig,2017 #501-550,#501-550
Universität  Leipzig,2018 #501-550,#501-550
Universität  Leipzig,2019 #581-590,#581-590
Universität  Leipzig,2020 #531-540,#531-540
Universität  Leipzig,2021 #483,#483
Universität  Leipzig,2022 #=447,#=447
Universität  Leipzig,2023 #=420,#=420
Universität  Leipzig,2024 #479,#479
University at Buffalo SUNY,2012 #313,#313
University at Buffalo SUNY,2014 #302,#302
University at Buffalo SUNY,2015 #=300,#=300
University at Buffalo SUNY,2016 #=338,#=338
University at Buffalo SUNY,2017 #342,#342
University at Buffalo SUNY,2018 #318,#318
University at Buffalo SUNY,2019 #=313,#=313
University at Buffalo SUNY,2020 #340,#340
University at Buffalo SUNY,2021 #346,#346
University at Buffalo SUNY,2022 #=388,#=388
University at Buffalo SUNY,2023 #=425,#=425
University at Buffalo SUNY,2024 #=491,#=491
Alexandria University ,2012 #601+,#601+
Alexandria University ,2014 # 701+,# 701+
Alexandria University ,2015 # 701+,# 701+
Alexandria University ,2016 #701+,#701+
Alexandria University ,2017 #701+,#701+
Alexandria University ,2018 #751-800,#751-800
Alexandria University ,2019 #801-1000,#801-1000
Alexandria University ,2020 #801-1000,#801-1000
Alexandria University ,2021 #801-1000,#801-1000
Alexandria University ,2022 #1001-1200,#1001-1200
Alexandria University ,2023 #1001-1200,#1001-1200
Alexandria University ,2024 #901-950,#901-950
University of Birmingham,2012 #77,#77
University of Birmingham,2014 #62,#62
University of Birmingham,2015 #64,#64
University of Birmingham,2016 #76,#76
University of Birmingham,2017 #82,#82
University of Birmingham,2018 #=84,#=84
University of Birmingham,2019 #=79,#=79
University of Birmingham,2020 #81,#81
University of Birmingham,2021 #87,#87
University of Birmingham,2022 #90,#90
University of Birmingham,2023 #91,#91
University of Birmingham,2024 #84,#84
Auezov South Kazakhstan University (SKU),2012 #601+,#601+
Auezov South Kazakhstan University (SKU),2014 #651-700,#651-700
Auezov South Kazakhstan University (SKU),2015 #651-700,#651-700
Auezov South Kazakhstan University (SKU),2016 #701+,#701+
Auezov South Kazakhstan University (SKU),2017 #601-650,#601-650
Auezov South Kazakhstan University (SKU),2018 #501-550,#501-550
Auezov South Kazakhstan University (SKU),2019 #480,#480
Auezov South Kazakhstan University (SKU),2020 #491,#491
Auezov South Kazakhstan University (SKU),2021 #490,#490
Auezov South Kazakhstan University (SKU),2022 #=482,#=482
Auezov South Kazakhstan University (SKU),2023 #=443,#=443
Auezov South Kazakhstan University (SKU),2024 #611-620,#611-620
Future University Hakodate,2023 #=251,#=251
Future University Hakodate,2024 #=256,#=256
Hokkaido University,2012 #138,#138
Hokkaido University,2014 #144,#144
Hokkaido University,2015 #135,#135
Hokkaido University,2016 #=139,#=139
Hokkaido University,2017 #130,#130
Hokkaido University,2018 #=122,#=122
Hokkaido University,2019 #=128,#=128
Hokkaido University,2020 #132,#132
Hokkaido University,2021 #139,#139
Hokkaido University,2022 #145,#145
Hokkaido University,2023 #=141,#=141
Hokkaido University,2024 #196,#196
Fordham University ,2012 #601+,#601+
Fordham University ,2014 # 701+,# 701+
Fordham University ,2015 # 701+,# 701+
Fordham University ,2016 #701+,#701+
Fordham University ,2017 #701+,#701+
Fordham University ,2018 #801-1000,#801-1000
Fordham University ,2019 #801-1000,#801-1000
Fordham University ,2020 #801-1000,#801-1000
Fordham University ,2021 #801-1000,#801-1000
Fordham University ,2022 #801-1000,#801-1000
Fordham University ,2023 #1001-1200,#1001-1200
Fordham University ,2024 #1001-1200,#1001-1200
University of Tasmania,2012 #357,#357
University of Tasmania,2014 #401-410,#401-410
University of Tasmania,2015 #401-410,#401-410
University of Tasmania,2016 #=379,#=379
University of Tasmania,2017 #=370,#=370
University of Tasmania,2018 #313,#313
University of Tasmania,2019 #287,#287
University of Tasmania,2020 #291,#291
University of Tasmania,2021 #308,#308
University of Tasmania,2022 #=303,#=303
University of Tasmania,2023 #=293,#=293
University of Tasmania,2024 #=307,#=307
Benemerita Universidad Autonoma de Puebla,2012 #601+,#601+
Benemerita Universidad Autonoma de Puebla,2014 # 701+,# 701+
Benemerita Universidad Autonoma de Puebla,2015 # 701+,# 701+
Benemerita Universidad Autonoma de Puebla,2016 #701+,#701+
Benemerita Universidad Autonoma de Puebla,2017 #701+,#701+
Benemerita Universidad Autonoma de Puebla,2018 #801-1000,#801-1000
Benemerita Universidad Autonoma de Puebla,2019 #801-1000,#801-1000
Benemerita Universidad Autonoma de Puebla,2020 #1001+,#1001+
Benemerita Universidad Autonoma de Puebla,2021 #1001+,#1001+
Benemerita Universidad Autonoma de Puebla,2022 #1001-1200,#1001-1200
Benemerita Universidad Autonoma de Puebla,2023 #1001-1200,#1001-1200
Benemerita Universidad Autonoma de Puebla,2024 #1201-1400,#1201-1400
Satbayev University,2012 #601+,#601+
Satbayev University,2014 # 701+,# 701+
Satbayev University,2015 #601-650,#601-650
Satbayev University,2016 #551-600,#551-600
Satbayev University,2017 #411-420,#411-420
Satbayev University,2018 #411-420,#411-420
Satbayev University,2019 #=464,#=464
Satbayev University,2020 #561-570,#561-570
Satbayev University,2021 #541-550,#541-550
Satbayev University,2022 #501-510,#501-510
Satbayev University,2023 #405,#405
Satbayev University,2024 #=481,#=481
University of Peshawar,2023 #801-1000,#801-1000
University of Peshawar,2024 #951-1000,#951-1000
NJSC KIMEP University,2021 #751-800,#751-800
NJSC KIMEP University,2022 #801-1000,#801-1000
NJSC KIMEP University,2023 #801-1000,#801-1000
NJSC KIMEP University,2024 #951-1000,#951-1000
Ural State University of Economics,2018 #251-300,#251-300
Ural State University of Economics,2020 #301-350,#301-350
Ural State University of Economics,2021 #301-350,#301-350
Ural State University of Economics,2022 #301-350,#301-350
University of Brighton,2018 #701-750,#701-750
University of Brighton,2019 #751-800,#751-800
University of Brighton,2020 #801-1000,#801-1000
University of Brighton,2021 #801-1000,#801-1000
University of Brighton,2022 #801-1000,#801-1000
University of Brighton,2023 #801-1000,#801-1000
University of Brighton,2024 #771-780,#771-780
Sarsen Amanzholov East Kazakhstan University,2023 #=20,#=20
Sarsen Amanzholov East Kazakhstan University,2024 #=24,#=24
Viet Nam National University Ho Chi Minh City (VNU-HCM),2019 #701-750,#701-750
Viet Nam National University Ho Chi Minh City (VNU-HCM),2020 #701-750,#701-750
Viet Nam National University Ho Chi Minh City (VNU-HCM),2021 #801-1000,#801-1000
Viet Nam National University Ho Chi Minh City (VNU-HCM),2022 #801-1000,#801-1000
Viet Nam National University Ho Chi Minh City (VNU-HCM),2023 #801-1000,#801-1000
Viet Nam National University Ho Chi Minh City (VNU-HCM),2024 #951-1000,#951-1000
Universidad Nacional del Litoral,2019 #801-1000,#801-1000
Universidad Nacional del Litoral,2021 #1001+,#1001+
Universidad Nacional del Litoral,2022 #1201+,#1201+
Universidad Nacional del Litoral,2023 #1201-1400,#1201-1400
Universidad Nacional del Litoral,2024 #1201-1400,#1201-1400
University of Iceland,2024 #1201-1400,#1201-1400
Hotel Institute Montreux,2019 #15,#15
Hotel Institute Montreux,2020 #24,#24
Hotel Institute Montreux,2021 #6,#6
Hotel Institute Montreux,2022 #7,#7
Hotel Institute Montreux,2023 #7,#7
Universidad Tecnológica Nacional (UTN),2014 # 701+,# 701+
Universidad Tecnológica Nacional (UTN),2015 # 701+,# 701+
Universidad Tecnológica Nacional (UTN),2016 #701+,#701+
Universidad Tecnológica Nacional (UTN),2017 #701+,#701+
Universidad Tecnológica Nacional (UTN),2018 #801-1000,#801-1000
Universidad Tecnológica Nacional (UTN),2019 #801-1000,#801-1000
Universidad Tecnológica Nacional (UTN),2020 #801-1000,#801-1000
Universidad Tecnológica Nacional (UTN),2021 #801-1000,#801-1000
Universidad Tecnológica Nacional (UTN),2022 #801-1000,#801-1000
Universidad Tecnológica Nacional (UTN),2023 #801-1000,#801-1000
Universidad Tecnológica Nacional (UTN),2024 #1001-1200,#1001-1200
Universidad Latina de Panamà,2024 #=67,#=67
Georgia Institute of Technology,2012 #88,#88
Georgia Institute of Technology,2014 #=99,#=99
Georgia Institute of Technology,2015 #107,#107
Georgia Institute of Technology,2016 #84,#84
Georgia Institute of Technology,2017 #71,#71
Georgia Institute of Technology,2018 #70,#70
Georgia Institute of Technology,2019 #=69,#=69
Georgia Institute of Technology,2020 #72,#72
Georgia Institute of Technology,2021 #80,#80
Georgia Institute of Technology,2022 #88,#88
Georgia Institute of Technology,2023 #88,#88
Georgia Institute of Technology,2024 #97,#97
"Arts et Métiers, ParisTech",2015 #201-300,#201-300
"Arts et Métiers, ParisTech",2017 #301-350,#301-350
"Arts et Métiers, ParisTech",2018 #201-250,#201-250
"Arts et Métiers, ParisTech",2019 #101-150,#101-150
"Arts et Métiers, ParisTech",2019 #351-400,#351-400
"Arts et Métiers, ParisTech",2020 #101-150,#101-150
"Arts et Métiers, ParisTech",2021 #151-200,#151-200
"Arts et Métiers, ParisTech",2022 #451-500,#451-500
"Arts et Métiers, ParisTech",2022 #=113,#=113
"Arts et Métiers, ParisTech",2022 #251-300,#251-300
"Arts et Métiers, ParisTech",2023 #366,#366
"Arts et Métiers, ParisTech",2023 #451-500,#451-500
"Arts et Métiers, ParisTech",2023 #101,#101
"Arts et Métiers, ParisTech",2023 #201-250,#201-250
University of Limerick,2012 #451- 500,#451- 500
University of Limerick,2014 #501-550,#501-550
University of Limerick,2015 #501-550,#501-550
University of Limerick,2016 #471-480,#471-480
University of Limerick,2017 #501-550,#501-550
University of Limerick,2018 #501-550,#501-550
University of Limerick,2019 #511-520,#511-520
University of Limerick,2020 #521-530,#521-530
University of Limerick,2021 #511-520,#511-520
University of Limerick,2022 #501-510,#501-510
University of Limerick,2023 #531-540,#531-540
University of Limerick,2024 #426,#426
Kurukshetra University Kurukshetra,2021 #601+,#601+
Kurukshetra University Kurukshetra,2022 #601-650,#601-650
Kurukshetra University Kurukshetra,2023 #701-750,#701-750
Maranatha Christian University,2022 #651+,#651+
Maranatha Christian University,2023 #701-750,#701-750
Weatherhead School of Management,2021 #22,#22
Weatherhead School of Management,2022 #28,#28
Weatherhead School of Management,2023 #29,#29
Weatherhead School of Management,2024 #33,#33
Andong National University ,2019 #451-500,#451-500
Andong National University ,2020 #501-550,#501-550
Andong National University ,2021 #601+,#601+
Andong National University ,2022 #651+,#651+
Andong National University ,2023 #701-750,#701-750
Universidad Autónoma de Coahuila (UAdeC),2024 #=31,#=31
Limkokwing University of Creative Technology,2023 #=71,#=71
Limkokwing University of Creative Technology,2024 #=81,#=81
Universidad de Cienfuegos Carlos Rafael Rodríguez,2024 #=12,#=12
Princeton University,2012 #9,#9
Princeton University,2014 #=10,#=10
Princeton University,2015 #9,#9
Princeton University,2016 #11,#11
Princeton University,2017 #11,#11
Princeton University,2018 #13,#13
Princeton University,2019 #13,#13
Princeton University,2020 #13,#13
Princeton University,2021 #12,#12
Princeton University,2022 #20,#20
Princeton University,2023 #=16,#=16
Princeton University,2024 #=17,#=17
Northeast Agricultural University,2017 #251-300,#251-300
Northeast Agricultural University,2018 #201-250,#201-250
Northeast Agricultural University,2020 #351-400,#351-400
Northeast Agricultural University,2021 #351-400,#351-400
Northeast Agricultural University,2022 #301-350,#301-350
