University,Year,Rank
Umm Al-Qura University,2024 #601-610,#601-610
NUS Business Analytics Centre,2019 #14=,#14=
Kogod School of Business,2018 #26,#26
Kogod School of Business,2019 #44,#44
Kogod School of Business,2020 #43,#43
Kogod School of Business,2021 #=41,#=41
Kogod School of Business,2022 #40,#40
Kogod School of Business,2023 #45,#45
Kogod School of Business,2024 #50,#50
University College Dublin,2012 #131,#131
University College Dublin,2014 #139,#139
University College Dublin,2015 #139,#139
University College Dublin,2016 #154,#154
University College Dublin,2017 #176,#176
University College Dublin,2018 #168,#168
University College Dublin,2019 #=193,#=193
University College Dublin,2020 #185,#185
University College Dublin,2021 #177,#177
University College Dublin,2022 #=173,#=173
University College Dublin,2023 #=181,#=181
University College Dublin,2024 #=171,#=171
ISCTE Business School,2022 #51+,#51+
ISCTE Business School,2023 #51+,#51+
ISCTE Business School,2024 #51+,#51+
Università degli Studi di Pavia,2012 #401- 450,#401- 450
Università degli Studi di Pavia,2014 #411-420,#411-420
Università degli Studi di Pavia,2015 #=371,#=371
Università degli Studi di Pavia,2016 #501-550,#501-550
Università degli Studi di Pavia,2017 #551-600,#551-600
Università degli Studi di Pavia,2018 #551-600,#551-600
Università degli Studi di Pavia,2019 #581-590,#581-590
Università degli Studi di Pavia,2020 #581-590,#581-590
Università degli Studi di Pavia,2021 #601-650,#601-650
Università degli Studi di Pavia,2022 #561-570,#561-570
Università degli Studi di Pavia,2023 #561-570,#561-570
Università degli Studi di Pavia,2024 #=469,#=469
University of Navarra,2012 #359,#359
University of Navarra,2014 #315,#315
University of Navarra,2015 #=254,#=254
University of Navarra,2016 #=265,#=265
University of Navarra,2017 #=245,#=245
University of Navarra,2018 #=270,#=270
University of Navarra,2019 #=242,#=242
University of Navarra,2020 #245,#245
University of Navarra,2021 #252,#252
University of Navarra,2022 #=266,#=266
University of Navarra,2023 #=253,#=253
University of Navarra,2024 #280,#280
Bocconi University,2013 #17,#17
Bocconi University,2013 #21,#21
Bocconi University,2014 #20,#20
Bocconi University,2014 #31,#31
Bocconi University,2015 #=28,#=28
Bocconi University,2015 #17,#17
Bocconi University,2015 #7,#7
Bocconi University,2016 #27,#27
Bocconi University,2016 #17,#17
Bocconi University,2016 #10,#10
Bocconi University,2017 #16,#16
Bocconi University,2017 #17,#17
Bocconi University,2017 #11,#11
Bocconi University,2017 #33,#33
Bocconi University,2018 #=29,#=29
Bocconi University,2018 #10,#10
Bocconi University,2018 #16,#16
Bocconi University,2018 #251-300,#251-300
Bocconi University,2018 #=11,#=11
Bocconi University,2019 #16,#16
Bocconi University,2019 #16,#16
Bocconi University,2019 #=18,#=18
Bocconi University,2019 #=8,#=8
Bocconi University,2020 #17,#17
Bocconi University,2020 #7,#7
Bocconi University,2020 #16,#16
Bocconi University,2020 #16,#16
Bocconi University,2021 #16,#16
Bocconi University,2021 #18,#18
Bocconi University,2021 #351-400,#351-400
Bocconi University,2021 #7,#7
Bocconi University,2021 #14,#14
Bocconi University,2022 #10,#10
Bocconi University,2022 #15,#15
Bocconi University,2022 #6,#6
Bocconi University,2022 #16,#16
Bocconi University,2023 #14,#14
Bocconi University,2023 #17,#17
Bocconi University,2023 #7,#7
Bocconi University,2023 #401-450,#401-450
Bocconi University,2023 #16,#16
Bocconi University,2023 #8,#8
Pontificia Universidad Catolica del Peru (PUCP),2012 #601+,#601+
Pontificia Universidad Catolica del Peru (PUCP),2014 #551-600,#551-600
Pontificia Universidad Catolica del Peru (PUCP),2015 #501-550,#501-550
Pontificia Universidad Catolica del Peru (PUCP),2016 #491-500,#491-500
Pontificia Universidad Catolica del Peru (PUCP),2017 #481-490,#481-490
Pontificia Universidad Catolica del Peru (PUCP),2018 #431-440,#431-440
Pontificia Universidad Catolica del Peru (PUCP),2019 #551-560,#551-560
Pontificia Universidad Catolica del Peru (PUCP),2020 #474,#474
Pontificia Universidad Catolica del Peru (PUCP),2021 #432,#432
Pontificia Universidad Catolica del Peru (PUCP),2022 #=395,#=395
Pontificia Universidad Catolica del Peru (PUCP),2023 #=363,#=363
Pontificia Universidad Catolica del Peru (PUCP),2024 #=336,#=336
University of Technology Sydney,2012 #284,#284
University of Technology Sydney,2014 #272,#272
University of Technology Sydney,2015 #264,#264
University of Technology Sydney,2016 #218,#218
University of Technology Sydney,2017 #193,#193
University of Technology Sydney,2018 #176,#176
University of Technology Sydney,2019 #=160,#=160
University of Technology Sydney,2020 #140,#140
University of Technology Sydney,2021 #133,#133
University of Technology Sydney,2022 #133,#133
University of Technology Sydney,2023 #137,#137
University of Technology Sydney,2024 #90,#90
Universidad del Pacífico,2021 #1001+,#1001+
Universidad del Pacífico,2022 #1001-1200,#1001-1200
Universidad del Pacífico,2023 #1001-1200,#1001-1200
Universidad del Pacífico,2024 #1001-1200,#1001-1200
ESCP Business School - Madrid,2019 #9=,#9=
ESCP Business School - Madrid,2020 #9=,#9=
Universidad Peruana Cayetano Heredia (UPCH),2014 #651-700,#651-700
Universidad Peruana Cayetano Heredia (UPCH),2015 #601-650,#601-650
Universidad Peruana Cayetano Heredia (UPCH),2016 #701+,#701+
Universidad Peruana Cayetano Heredia (UPCH),2017 #701+,#701+
Universidad Peruana Cayetano Heredia (UPCH),2018 #801-1000,#801-1000
Universidad Peruana Cayetano Heredia (UPCH),2019 #801-1000,#801-1000
Universidad Peruana Cayetano Heredia (UPCH),2020 #801-1000,#801-1000
Universidad Peruana Cayetano Heredia (UPCH),2021 #701-750,#701-750
Universidad Peruana Cayetano Heredia (UPCH),2022 #651-700,#651-700
Universidad Peruana Cayetano Heredia (UPCH),2023 #651-700,#651-700
Universidad Peruana Cayetano Heredia (UPCH),2024 #951-1000,#951-1000
"Trinity College Dublin, The University of Dublin",2012 #67,#67
"Trinity College Dublin, The University of Dublin",2014 #61,#61
"Trinity College Dublin, The University of Dublin",2015 #=71,#=71
"Trinity College Dublin, The University of Dublin",2016 #78,#78
"Trinity College Dublin, The University of Dublin",2017 #=98,#=98
"Trinity College Dublin, The University of Dublin",2018 #88,#88
"Trinity College Dublin, The University of Dublin",2019 #=104,#=104
"Trinity College Dublin, The University of Dublin",2020 #108,#108
"Trinity College Dublin, The University of Dublin",2021 #101,#101
"Trinity College Dublin, The University of Dublin",2022 #101,#101
"Trinity College Dublin, The University of Dublin",2023 #98,#98
"Trinity College Dublin, The University of Dublin",2024 #=81,#=81
Universitat Internacional de Catalunya,2023 #51-80,#51-80
Southern University of Science and Technology (SUSTech),2021 #323,#323
Southern University of Science and Technology (SUSTech),2022 #=275,#=275
Southern University of Science and Technology (SUSTech),2023 #=226,#=226
Southern University of Science and Technology (SUSTech),2024 #301,#301
Prince Mohammad Bin Fahd university,2021 #751-800,#751-800
Prince Mohammad Bin Fahd university,2022 #701-750,#701-750
Prince Mohammad Bin Fahd university,2023 #651-700,#651-700
Prince Mohammad Bin Fahd university,2024 #=590,#=590
American University of Ras Al Khaimah,2015 #81-90,#81-90
American University of Ras Al Khaimah,2016 #51-60,#51-60
American University of Ras Al Khaimah,2019 #61-70,#61-70
American University of Ras Al Khaimah,2020 #50,#50
American University of Ras Al Khaimah,2021 #51-60,#51-60
American University of Ras Al Khaimah,2022 #49,#49
American University of Ras Al Khaimah,2023 #51-60,#51-60
American University of Ras Al Khaimah,2024 #51-60,#51-60
ESMT Berlin,2024 #63,#63
Prince Sattam Bin Abdulaziz University,2024 #1201+,#1201+
Aalto University,2012 #222,#222
Aalto University,2014 #=196,#=196
Aalto University,2015 #=187,#=187
Aalto University,2016 #=139,#=139
Aalto University,2017 #=133,#=133
Aalto University,2018 #=137,#=137
Aalto University,2019 #140,#140
Aalto University,2020 #134,#134
Aalto University,2021 #127,#127
Aalto University,2022 #=112,#=112
Aalto University,2023 #=116,#=116
Aalto University,2024 #109,#109
Universidad del Pacífico,2021 #1001+,#1001+
Universidad del Pacífico,2022 #1001-1200,#1001-1200
Universidad del Pacífico,2023 #1001-1200,#1001-1200
Universidad del Pacífico,2024 #1001-1200,#1001-1200
Management and Science University,2020 #541-550,#541-550
Management and Science University,2021 #551-560,#551-560
Management and Science University,2022 #601-650,#601-650
Management and Science University,2023 #601-650,#601-650
Management and Science University,2024 #621-630,#621-630
UCL,2012 #4,#4
UCL,2014 #4,#4
UCL,2015 #=5,#=5
UCL,2016 #7,#7
UCL,2017 #7,#7
UCL,2018 #7,#7
UCL,2019 #10,#10
UCL,2020 #8,#8
UCL,2021 #10,#10
UCL,2022 #=8,#=8
UCL,2023 #8,#8
UCL,2024 #9,#9
Al-Farabi Kazakh National University,2012 #390,#390
Al-Farabi Kazakh National University,2014 #=299,#=299
Al-Farabi Kazakh National University,2015 #=305,#=305
Al-Farabi Kazakh National University,2016 #=275,#=275
Al-Farabi Kazakh National University,2017 #236,#236
Al-Farabi Kazakh National University,2018 #=236,#=236
Al-Farabi Kazakh National University,2019 #220,#220
Al-Farabi Kazakh National University,2020 #207,#207
Al-Farabi Kazakh National University,2021 #165,#165
Al-Farabi Kazakh National University,2022 #175,#175
Al-Farabi Kazakh National University,2023 #150,#150
Al-Farabi Kazakh National University,2024 #=230,#=230
Università di Padova,2012 #298,#298
Università di Padova,2014 #267,#267
Università di Padova,2015 #=262,#=262
Università di Padova,2016 #=309,#=309
Università di Padova,2017 #=338,#=338
Università di Padova,2018 #=296,#=296
Università di Padova,2019 #249,#249
Università di Padova,2020 #234,#234
Università di Padova,2021 #216,#216
Università di Padova,2022 #=242,#=242
Università di Padova,2023 #=243,#=243
Università di Padova,2024 #219,#219
Politecnico di Torino,2012 #401- 450,#401- 450
Politecnico di Torino,2014 #=370,#=370
Politecnico di Torino,2015 #365,#365
Politecnico di Torino,2016 #=314,#=314
Politecnico di Torino,2017 #305,#305
Politecnico di Torino,2018 #307,#307
Politecnico di Torino,2019 #=387,#=387
Politecnico di Torino,2020 #348,#348
Politecnico di Torino,2021 #308,#308
Politecnico di Torino,2022 #=334,#=334
Politecnico di Torino,2023 #=325,#=325
Politecnico di Torino,2024 #252,#252
University of Liverpool,2012 #124,#124
University of Liverpool,2014 #=130,#=130
University of Liverpool,2015 #=123,#=123
University of Liverpool,2016 #151,#151
University of Liverpool,2017 #157,#157
University of Liverpool,2018 #=173,#=173
University of Liverpool,2019 #164,#164
University of Liverpool,2020 #181,#181
University of Liverpool,2021 #181,#181
University of Liverpool,2022 #=189,#=189
University of Liverpool,2023 #=190,#=190
University of Liverpool,2024 #=176,#=176
Effat University,2018 #81-90,#81-90
Effat University,2019 #101-110,#101-110
Effat University,2020 #81-90,#81-90
Effat University,2021 #81-90,#81-90
Effat University,2022 #61-70,#61-70
Effat University,2023 #61-70,#61-70
Effat University,2024 #71-80,#71-80
Loughborough University,2012 #242,#242
Loughborough University,2014 #=244,#=244
Loughborough University,2015 #=265,#=265
Loughborough University,2016 #228,#228
Loughborough University,2017 #237,#237
Loughborough University,2018 #234,#234
Loughborough University,2019 #=218,#=218
Loughborough University,2020 #222,#222
Loughborough University,2021 #226,#226
Loughborough University,2022 #231,#231
Loughborough University,2023 #=256,#=256
Loughborough University,2024 #212,#212
London Business School,2013 #=30,#=30
London Business School,2014 #7,#7
London Business School,2014 #31,#31
London Business School,2015 #9,#9
London Business School,2015 #=26,#=26
London Business School,2015 #1,#1
London Business School,2016 #9,#9
London Business School,2016 #27,#27
London Business School,2016 #2,#2
London Business School,2017 #=25,#=25
London Business School,2017 #15,#15
London Business School,2017 #2,#2
London Business School,2017 #12,#12
London Business School,2018 #14,#14
London Business School,2018 #3,#3
London Business School,2018 #26,#26
London Business School,2018 #20,#20
London Business School,2019 #28,#28
London Business School,2019 #36,#36
London Business School,2019 #11,#11
London Business School,2019 #3,#3
London Business School,2020 #11,#11
London Business School,2020 #3,#3
London Business School,2020 #30,#30
London Business School,2020 #28,#28
London Business School,2021 #23,#23
London Business School,2021 #=33,#=33
London Business School,2021 #3,#3
London Business School,2021 #11,#11
London Business School,2022 #25,#25
London Business School,2022 #11,#11
London Business School,2022 #3,#3
London Business School,2022 #=37,#=37
London Business School,2023 #23,#23
London Business School,2023 #12,#12
London Business School,2023 #3,#3
London Business School,2023 #30,#30
London Business School,2023 #10,#10
Curtin University,2012 #258,#258
Curtin University,2014 #=284,#=284
Curtin University,2015 #=331,#=331
Curtin University,2016 #=284,#=284
Curtin University,2017 #=306,#=306
Curtin University,2018 #262,#262
Curtin University,2019 #=250,#=250
Curtin University,2020 #230,#230
Curtin University,2021 #217,#217
Curtin University,2022 #=194,#=194
Curtin University,2023 #193,#193
Curtin University,2024 #183,#183
Trinity Business School,2018 #31,#31
The Catholic University of America,2019 #51-100,#51-100
The Catholic University of America,2020 #51-100,#51-100
The Catholic University of America,2021 #50,#50
The Catholic University of America,2022 #37,#37
The Catholic University of America,2022 #101-150,#101-150
The Catholic University of America,2023 #40,#40
The Catholic University of America,2023 #151-200,#151-200
Sathyabama Institute of Science and Technology (Deemed to be University),2023 #1001-1200,#1001-1200
Sathyabama Institute of Science and Technology (Deemed to be University),2024 #1001-1200,#1001-1200
ISCTE Business School,2022 #51+,#51+
ISCTE Business School,2023 #51+,#51+
ISCTE Business School,2024 #51+,#51+
University of Edinburgh Business School ,2019 #13,#13
University of Edinburgh Business School ,2020 #11,#11
University of Edinburgh Business School ,2021 #12,#12
University of Edinburgh Business School ,2022 #13,#13
University of Edinburgh Business School ,2023 #13,#13
University of Edinburgh Business School ,2024 #15,#15
Worcester Polytechnic Institute,2012 #601+,#601+
Worcester Polytechnic Institute,2014 #601-650,#601-650
Worcester Polytechnic Institute,2015 #651-700,#651-700
Worcester Polytechnic Institute,2016 #551-600,#551-600
Worcester Polytechnic Institute,2017 #601-650,#601-650
Worcester Polytechnic Institute,2018 #651-700,#651-700
Worcester Polytechnic Institute,2019 #601-650,#601-650
Worcester Polytechnic Institute,2020 #601-650,#601-650
Worcester Polytechnic Institute,2021 #701-750,#701-750
Worcester Polytechnic Institute,2022 #751-800,#751-800
Worcester Polytechnic Institute,2023 #801-1000,#801-1000
Worcester Polytechnic Institute,2024 #851-900,#851-900
Chalmers University of Technology,2012 #223,#223
Chalmers University of Technology,2014 #=202,#=202
Chalmers University of Technology,2015 #=175,#=175
Chalmers University of Technology,2016 #132,#132
Chalmers University of Technology,2017 #139,#139
Chalmers University of Technology,2018 #133,#133
Chalmers University of Technology,2019 #=128,#=128
Chalmers University of Technology,2020 #=125,#=125
Chalmers University of Technology,2021 #139,#139
Chalmers University of Technology,2022 #=121,#=121
Chalmers University of Technology,2023 #=125,#=125
Chalmers University of Technology,2024 #129,#129
SBS Swiss Business School,2020 #27,#27
ESCP Business School - Paris,2019 #101-150,#101-150
ESCP Business School - Paris,2020 #151-200,#151-200
ESCP Business School - Paris,2020 #51-100,#51-100
ESCP Business School - Paris,2021 #151-200,#151-200
ESCP Business School - Paris,2021 #70,#70
ESCP Business School - Paris,2021 #=282,#=282
ESCP Business School - Paris,2022 #=220,#=220
ESCP Business School - Paris,2022 #151-200,#151-200
ESCP Business School - Paris,2022 #45,#45
ESCP Business School - Paris,2023 #204,#204
ESCP Business School - Paris,2023 #151-200,#151-200
ESCP Business School - Paris,2023 #45,#45
Università Vita-Salute San Raffaele,2021 #392,#392
Università Vita-Salute San Raffaele,2022 #390,#390
Università Vita-Salute San Raffaele,2023 #=436,#=436
Università Vita-Salute San Raffaele,2024 #=595,#=595
Al-Farabi Kazakh National University,2012 #390,#390
Al-Farabi Kazakh National University,2014 #=299,#=299
Al-Farabi Kazakh National University,2015 #=305,#=305
Al-Farabi Kazakh National University,2016 #=275,#=275
Al-Farabi Kazakh National University,2017 #236,#236
Al-Farabi Kazakh National University,2018 #=236,#=236
Al-Farabi Kazakh National University,2019 #220,#220
Al-Farabi Kazakh National University,2020 #207,#207
Al-Farabi Kazakh National University,2021 #165,#165
Al-Farabi Kazakh National University,2022 #175,#175
Al-Farabi Kazakh National University,2023 #150,#150
Al-Farabi Kazakh National University,2024 #=230,#=230
Samarkand State University,2023 #=38,#=38
Samarkand State University,2024 #=30,#=30
Universidade de Vigo,2019 #801-1000,#801-1000
Universidade de Vigo,2020 #801-1000,#801-1000
Universidade de Vigo,2021 #1001+,#1001+
Universidade de Vigo,2022 #1001-1200,#1001-1200
Universidade de Vigo,2023 #1001-1200,#1001-1200
Universidade de Vigo,2024 #901-950,#901-950
Maastricht University,2012 #107,#107
Maastricht University,2014 #121,#121
Maastricht University,2015 #118,#118
Maastricht University,2016 #169,#169
Maastricht University,2017 #173,#173
Maastricht University,2018 #200,#200
Maastricht University,2019 #211,#211
Maastricht University,2020 #239,#239
Maastricht University,2021 #234,#234
Maastricht University,2022 #=233,#=233
Maastricht University,2023 #278,#278
Maastricht University,2024 #=256,#=256
Pontificia Universidad Católica Argentina,2012 #305,#305
Pontificia Universidad Católica Argentina,2014 #=321,#=321
Pontificia Universidad Católica Argentina,2015 #401-410,#401-410
Pontificia Universidad Católica Argentina,2016 #350,#350
Pontificia Universidad Católica Argentina,2017 #=310,#=310
Pontificia Universidad Católica Argentina,2018 #=364,#=364
Pontificia Universidad Católica Argentina,2019 #=369,#=369
Pontificia Universidad Católica Argentina,2020 #344,#344
Pontificia Universidad Católica Argentina,2021 #326,#326
Pontificia Universidad Católica Argentina,2022 #=322,#=322
Pontificia Universidad Católica Argentina,2023 #323,#323
Pontificia Universidad Católica Argentina,2024 #=514,#=514
Sunway University,2020 #751-800,#751-800
Sunway University,2021 #701-750,#701-750
Sunway University,2022 #651-700,#651-700
Sunway University,2023 #601-650,#601-650
Sunway University,2024 #=586,#=586
University of Southern Queensland,2014 # 701+,# 701+
University of Southern Queensland,2015 # 701+,# 701+
University of Southern Queensland,2016 #701+,#701+
University of Southern Queensland,2017 #701+,#701+
University of Southern Queensland,2018 #751-800,#751-800
University of Southern Queensland,2019 #751-800,#751-800
University of Southern Queensland,2020 #751-800,#751-800
University of Southern Queensland,2021 #701-750,#701-750
University of Southern Queensland,2022 #701-750,#701-750
University of Southern Queensland,2023 #651-700,#651-700
University of Southern Queensland,2024 #=410,#=410
UCAM Universidad Católica San Antonio de Murcia,2024 #=122,#=122
National Taiwan University (NTU),2012 #80,#80
National Taiwan University (NTU),2014 #82,#82
National Taiwan University (NTU),2015 #76,#76
National Taiwan University (NTU),2016 #=70,#=70
National Taiwan University (NTU),2017 #=68,#=68
National Taiwan University (NTU),2018 #=76,#=76
National Taiwan University (NTU),2019 #72,#72
National Taiwan University (NTU),2020 #69,#69
National Taiwan University (NTU),2021 #66,#66
National Taiwan University (NTU),2022 #68,#68
National Taiwan University (NTU),2023 #77,#77
National Taiwan University (NTU),2024 #69,#69
Pace University - New York,2020 #111-120,#111-120
Pace University - New York,2021 #161-170,#161-170
Universidade de Vigo,2019 #801-1000,#801-1000
Universidade de Vigo,2020 #801-1000,#801-1000
Universidade de Vigo,2021 #1001+,#1001+
Universidade de Vigo,2022 #1001-1200,#1001-1200
Universidade de Vigo,2023 #1001-1200,#1001-1200
Universidade de Vigo,2024 #901-950,#901-950
Maryland Institute College of Art,2016 #51-100,#51-100
Maryland Institute College of Art,2017 #51-100,#51-100
Maryland Institute College of Art,2018 #51-100,#51-100
Maryland Institute College of Art,2019 #51-100,#51-100
Maryland Institute College of Art,2020 #51-100,#51-100
Maryland Institute College of Art,2021 #44,#44
Maryland Institute College of Art,2022 #38,#38
Maryland Institute College of Art,2023 #33,#33
University of Navarra,2012 #359,#359
University of Navarra,2014 #315,#315
University of Navarra,2015 #=254,#=254
University of Navarra,2016 #=265,#=265
University of Navarra,2017 #=245,#=245
University of Navarra,2018 #=270,#=270
University of Navarra,2019 #=242,#=242
University of Navarra,2020 #245,#245
University of Navarra,2021 #252,#252
University of Navarra,2022 #=266,#=266
University of Navarra,2023 #=253,#=253
University of Navarra,2024 #280,#280
Loughborough University,2012 #242,#242
Loughborough University,2014 #=244,#=244
Loughborough University,2015 #=265,#=265
Loughborough University,2016 #228,#228
Loughborough University,2017 #237,#237
Loughborough University,2018 #234,#234
Loughborough University,2019 #=218,#=218
Loughborough University,2020 #222,#222
Loughborough University,2021 #226,#226
Loughborough University,2022 #231,#231
Loughborough University,2023 #=256,#=256
Loughborough University,2024 #212,#212
University of Nizwa,2016 #61-70,#61-70
University of Nizwa,2018 #51-60,#51-60
University of Nizwa,2019 #71-80,#71-80
University of Nizwa,2020 #71-80,#71-80
University of Nizwa,2021 #81-90,#81-90
University of Nizwa,2022 #81-90,#81-90
University of Nizwa,2023 #81-90,#81-90
University of Nizwa,2024 #61-70,#61-70
Khalifa University,2015 #441-450,#441-450
Khalifa University,2016 #481-490,#481-490
Khalifa University,2017 #401-410,#401-410
Khalifa University,2018 #451-460,#451-460
Khalifa University,2019 #=315,#=315
Khalifa University,2020 #268,#268
Khalifa University,2021 #211,#211
Khalifa University,2022 #=183,#=183
Khalifa University,2023 #=181,#=181
Khalifa University,2024 #=230,#=230
Université Côte d'Azur,2020 #591-600,#591-600
Université Côte d'Azur,2021 #601-650,#601-650
Université Côte d'Azur,2022 #701-750,#701-750
Université Côte d'Azur,2023 #751-800,#751-800
Université Côte d'Azur,2024 #721-730,#721-730
Kansai University ,2020 #251-300,#251-300
Kansai University ,2021 #251-300,#251-300
Iran University of Science and Technology,2017 #491-500,#491-500
Iran University of Science and Technology,2018 #551-600,#551-600
Iran University of Science and Technology,2019 #601-650,#601-650
Iran University of Science and Technology,2020 #601-650,#601-650
Iran University of Science and Technology,2021 #601-650,#601-650
Iran University of Science and Technology,2022 #541-550,#541-550
Iran University of Science and Technology,2023 #531-540,#531-540
Iran University of Science and Technology,2024 #451,#451
Northeast Normal University,2024 #1201+,#1201+
Lund University School of Economics and Management,2018 #47,#47
Lund University School of Economics and Management,2019 #49,#49
Lund University School of Economics and Management,2021 #53,#53
Lund University School of Economics and Management,2022 #=48,#=48
Lund University School of Economics and Management,2023 #54,#54
Lund University School of Economics and Management,2024 #=50,#=50
Universiti Teknologi Malaysia ,2012 #358,#358
Universiti Teknologi Malaysia ,2014 #=355,#=355
Universiti Teknologi Malaysia ,2015 #=294,#=294
Universiti Teknologi Malaysia ,2016 #=303,#=303
Universiti Teknologi Malaysia ,2017 #=288,#=288
Universiti Teknologi Malaysia ,2018 #253,#253
Universiti Teknologi Malaysia ,2019 #228,#228
Universiti Teknologi Malaysia ,2020 #217,#217
Universiti Teknologi Malaysia ,2021 #187,#187
Universiti Teknologi Malaysia ,2022 #=191,#=191
Universiti Teknologi Malaysia ,2023 #=203,#=203
Universiti Teknologi Malaysia ,2024 #188,#188
Marmara University,2022 #1201+,#1201+
Marmara University,2023 #1201-1400,#1201-1400
Marmara University,2024 #1201-1400,#1201-1400
Nagasaki University,2012 #501- 550,#501- 550
Nagasaki University,2014 #551-600,#551-600
Nagasaki University,2015 #551-600,#551-600
Nagasaki University,2016 #551-600,#551-600
Nagasaki University,2017 #501-550,#501-550
Nagasaki University,2018 #551-600,#551-600
Nagasaki University,2019 #521-530,#521-530
Nagasaki University,2020 #531-540,#531-540
Nagasaki University,2021 #531-540,#531-540
Nagasaki University,2022 #531-540,#531-540
Nagasaki University,2023 #571-580,#571-580
Nagasaki University,2024 #801-850,#801-850
California Polytechnic State University,2023 #1201-1400,#1201-1400
California Polytechnic State University,2024 #1201-1400,#1201-1400
The Women University Multan,2023 #751+,#751+
University of Witwatersrand,2012 #363,#363
University of Witwatersrand,2014 #=313,#=313
University of Witwatersrand,2015 #=318,#=318
University of Witwatersrand,2016 #=331,#=331
University of Witwatersrand,2017 #=359,#=359
University of Witwatersrand,2018 #=364,#=364
University of Witwatersrand,2019 #=381,#=381
University of Witwatersrand,2020 #400,#400
University of Witwatersrand,2021 #403,#403
University of Witwatersrand,2022 #=424,#=424
University of Witwatersrand,2023 #=428,#=428
University of Witwatersrand,2024 #=264,#=264
Technical University of Moldova,2024 #=103,#=103
Universidad Autónoma de Tamaulipas (UAT),2024 #=67,#=67
University of Kirkuk,2023 #171-200,#171-200
University of Kirkuk,2024 #201+,#201+
Universidad Militar Nueva Granada,2024 #=233,#=233
Universidad Nacional de Misiones,2024 #=233,#=233
"National Institute of Technology Karnataka, Surathkal",2024 #1201+,#1201+
"Shivaji University, Kolhapur",2023 #=131,#=131
"Shivaji University, Kolhapur",2024 #=189,#=189
University of Kufa,2017 #701+,#701+
University of Kufa,2018 #601-650,#601-650
University of Kufa,2019 #701-750,#701-750
University of Kufa,2020 #801-1000,#801-1000
University of Kufa,2021 #801-1000,#801-1000
University of Kufa,2022 #1001-1200,#1001-1200
University of Kufa,2023 #1001-1200,#1001-1200
University of Kufa,2024 #1201-1400,#1201-1400
Tel Aviv University,2012 #209,#209
Tel Aviv University,2014 #=196,#=196
Tel Aviv University,2015 #=195,#=195
Tel Aviv University,2016 #203,#203
Tel Aviv University,2017 #212,#212
Tel Aviv University,2018 #=205,#=205
Tel Aviv University,2019 #230,#230
Tel Aviv University,2020 #219,#219
Tel Aviv University,2021 #230,#230
Tel Aviv University,2022 #=255,#=255
Tel Aviv University,2023 #=260,#=260
Tel Aviv University,2024 #215,#215
Kiev National Linguistics University,2018 #201-250,#201-250
Kiev National Linguistics University,2023 #251-300,#251-300
Universidad de Córdoba - Colombia,2022 #1001-1200,#1001-1200
Universidad de Córdoba - Colombia,2023 #1001-1200,#1001-1200
Universidad de Córdoba - Colombia,2024 #1201-1400,#1201-1400
University of South Bohemia in České Budějovice ,2023 #701-750,#701-750
University of South Bohemia in České Budějovice ,2024 #1001-1200,#1001-1200
Indian Institute of Technology Hyderabad (IITH),2021 #601-650,#601-650
Indian Institute of Technology Hyderabad (IITH),2022 #591-600,#591-600
Indian Institute of Technology Hyderabad (IITH),2023 #581-590,#581-590
Indian Institute of Technology Hyderabad (IITH),2024 #691-700,#691-700
Southwest University,2022 #1201+,#1201+
Southwest University,2023 #1201-1400,#1201-1400
Southwest University,2024 #1001-1200,#1001-1200
University of Bahri,2024 #201+,#201+
Universidad de la Costa,2024 #1201+,#1201+
Birmingham Business School,2019 #22,#22
Birmingham Business School,2020 #25,#25
Birmingham Business School,2021 #33,#33
Birmingham Business School,2022 #39,#39
Birmingham Business School,2023 #46,#46
Birmingham Business School,2024 #51-60,#51-60
Korkyt Ata Kyzylorda University,2024 #1201-1400,#1201-1400
Universidade do Vale do Itajaí (UNIVALI),2024 #=233,#=233
Excelia,2021 #31,#31
Excelia,2022 #34,#34
Excelia,2023 #=34,#=34
Excelia,2024 #46,#46
Universität Bremen,2012 #=346,#=346
Universität Bremen,2014 #=370,#=370
Universität Bremen,2015 #=348,#=348
Universität Bremen,2016 #=351,#=351
Universität Bremen,2017 #441-450,#441-450
Universität Bremen,2018 #481-490,#481-490
Universität Bremen,2019 #511-520,#511-520
Universität Bremen,2020 #521-530,#521-530
Universität Bremen,2021 #541-550,#541-550
Universität Bremen,2022 #571-580,#571-580
Universität Bremen,2023 #601-650,#601-650
Universität Bremen,2024 #=514,#=514
Oklahoma City University,2020 #251-300,#251-300
Universidad de Los Andes - (ULA) Mérida,2012 #601+,#601+
Universidad de Los Andes - (ULA) Mérida,2014 # 701+,# 701+
Universidad de Los Andes - (ULA) Mérida,2015 # 701+,# 701+
Universidad de Los Andes - (ULA) Mérida,2016 #701+,#701+
Universidad de Los Andes - (ULA) Mérida,2017 #701+,#701+
Universidad de Los Andes - (ULA) Mérida,2018 #801-1000,#801-1000
Universidad de Los Andes - (ULA) Mérida,2019 #801-1000,#801-1000
Universidad de Los Andes - (ULA) Mérida,2020 #801-1000,#801-1000
Universidad de Los Andes - (ULA) Mérida,2021 #801-1000,#801-1000
Universidad de Los Andes - (ULA) Mérida,2022 #801-1000,#801-1000
Universidad de Los Andes - (ULA) Mérida,2023 #801-1000,#801-1000
Universidad de Los Andes - (ULA) Mérida,2024 #1001-1200,#1001-1200
Université de Liège,2012 #239,#239
Université de Liège,2014 #=240,#=240
