University,Year,Rank
Binghamton University SUNY,2024 #1001-1200,#1001-1200
SMU – School of Computing and Information Systems,2019 #11,#11
SMU – School of Computing and Information Systems,2020 #14,#14
SMU – School of Computing and Information Systems,2021 #22,#22
SMU – School of Computing and Information Systems,2022 #24,#24
SMU – School of Computing and Information Systems,2023 #30,#30
University of Central Lancashire,2012 #601+,#601+
University of Central Lancashire,2014 # 701+,# 701+
University of Central Lancashire,2015 # 701+,# 701+
University of Central Lancashire,2016 #701+,#701+
University of Central Lancashire,2017 #701+,#701+
University of Central Lancashire,2018 #801-1000,#801-1000
University of Central Lancashire,2019 #801-1000,#801-1000
University of Central Lancashire,2020 #801-1000,#801-1000
University of Central Lancashire,2021 #801-1000,#801-1000
University of Central Lancashire,2022 #801-1000,#801-1000
University of Central Lancashire,2023 #801-1000,#801-1000
University of Central Lancashire,2024 #901-950,#901-950
James Madison University,2020 #251-300,#251-300
James Madison University,2021 #181-190,#181-190
University of Ha'il,2024 #1151-1200,#1151-1200
Universidad Internacional SEK,2024 #=269,#=269
Rutgers University–Newark,2012 #451- 500,#451- 500
Rutgers University–Newark,2014 #551-600,#551-600
Rutgers University–Newark,2015 #601-650,#601-650
Rutgers University–Newark,2016 #601-650,#601-650
Rutgers University–Newark,2017 #651-700,#651-700
Rutgers University–Newark,2018 #651-700,#651-700
Rutgers University–Newark,2019 #601-650,#601-650
Rutgers University–Newark,2020 #651-700,#651-700
Rutgers University–Newark,2021 #751-800,#751-800
Rutgers University–Newark,2022 #801-1000,#801-1000
Rutgers University–Newark,2023 #801-1000,#801-1000
Rutgers University–Newark,2024 #771-780,#771-780
Université Pierre Mendès France - Grenoble 2,2012 #601+,#601+
Université Pierre Mendès France - Grenoble 2,2014 # 701+,# 701+
Université Pierre Mendès France - Grenoble 2,2015 # 701+,# 701+
Université Pierre Mendès France - Grenoble 2,2016 #701+,#701+
University of Denver,2012 #601+,#601+
University of Denver,2014 #651-700,#651-700
University of Denver,2015 #651-700,#651-700
University of Denver,2016 #651-700,#651-700
University of Denver,2017 #651-700,#651-700
University of Denver,2018 #701-750,#701-750
University of Denver,2019 #651-700,#651-700
University of Denver,2020 #651-700,#651-700
University of Denver,2021 #651-700,#651-700
University of Denver,2022 #751-800,#751-800
University of Denver,2023 #751-800,#751-800
University of Denver,2024 #901-950,#901-950
Stevens Institute of Technology,2012 #601+,#601+
Stevens Institute of Technology,2014 # 701+,# 701+
Stevens Institute of Technology,2015 # 701+,# 701+
Stevens Institute of Technology,2016 #601-650,#601-650
Stevens Institute of Technology,2017 #651-700,#651-700
Stevens Institute of Technology,2018 #651-700,#651-700
Stevens Institute of Technology,2019 #651-700,#651-700
Stevens Institute of Technology,2020 #651-700,#651-700
Stevens Institute of Technology,2021 #701-750,#701-750
Stevens Institute of Technology,2022 #701-750,#701-750
Stevens Institute of Technology,2023 #701-750,#701-750
Stevens Institute of Technology,2024 #621-630,#621-630
Drake University,2020 #201-250,#201-250
"ITESO, Universidad Jesuita de Guadalajara",2022 #1201+,#1201+
"ITESO, Universidad Jesuita de Guadalajara",2023 #801-1000,#801-1000
"ITESO, Universidad Jesuita de Guadalajara",2024 #1001-1200,#1001-1200
Sohag University,2021 #131-160,#131-160
Sohag University,2022 #131-150,#131-150
Sohag University,2023 #151-170,#151-170
Sohag University,2024 #151-170,#151-170
Philipps-Universität Marburg ,2012 #401- 450,#401- 450
Philipps-Universität Marburg ,2014 #431-440,#431-440
Philipps-Universität Marburg ,2015 #491-500,#491-500
Philipps-Universität Marburg ,2016 #491-500,#491-500
Philipps-Universität Marburg ,2017 #551-600,#551-600
Philipps-Universität Marburg ,2018 #551-600,#551-600
Philipps-Universität Marburg ,2019 #601-650,#601-650
Philipps-Universität Marburg ,2020 #651-700,#651-700
Philipps-Universität Marburg ,2021 #651-700,#651-700
Philipps-Universität Marburg ,2022 #701-750,#701-750
Philipps-Universität Marburg ,2023 #751-800,#751-800
Philipps-Universität Marburg ,2024 #761-770,#761-770
Universidad Nacional de General Sarmiento (UNGS),2024 #=269,#=269
University of Florence,2012 #401- 450,#401- 450
University of Florence,2014 #379,#379
University of Florence,2015 #=352,#=352
University of Florence,2016 #411-420,#411-420
University of Florence,2017 #451-460,#451-460
University of Florence,2018 #461-470,#461-470
University of Florence,2019 #501-510,#501-510
University of Florence,2020 #448,#448
University of Florence,2021 #432,#432
University of Florence,2022 #=451,#=451
University of Florence,2023 #460,#460
University of Florence,2024 #=358,#=358
Institut Teknologi Nasional Bandung (ITENAS Bandung),2022 #651+,#651+
Institut Teknologi Nasional Bandung (ITENAS Bandung),2023 #701-750,#701-750
University of Warmia and Mazury in Olsztyn,2023 #1001-1200,#1001-1200
University of Warmia and Mazury in Olsztyn,2024 #1201-1400,#1201-1400
The National University of Ostroh Academy ,2016 #141-150,#141-150
The National University of Ostroh Academy ,2018 #171-180,#171-180
The National University of Ostroh Academy ,2019 #201-250,#201-250
The National University of Ostroh Academy ,2020 #251-300,#251-300
The National University of Ostroh Academy ,2021 #251-300,#251-300
The National University of Ostroh Academy ,2022 #301-350,#301-350
The American University in Cairo,2012 #392,#392
The American University in Cairo,2014 #348,#348
The American University in Cairo,2015 #=360,#=360
The American University in Cairo,2016 #=345,#=345
The American University in Cairo,2017 #365,#365
The American University in Cairo,2018 #=395,#=395
The American University in Cairo,2019 #=420,#=420
The American University in Cairo,2020 #395,#395
The American University in Cairo,2021 #411,#411
The American University in Cairo,2022 #=445,#=445
The American University in Cairo,2023 #=416,#=416
The American University in Cairo,2024 #=415,#=415
The Catholic University of Korea ,2012 #451- 500,#451- 500
The Catholic University of Korea ,2014 #501-550,#501-550
The Catholic University of Korea ,2015 #501-550,#501-550
The Catholic University of Korea ,2016 #551-600,#551-600
The Catholic University of Korea ,2017 #491-500,#491-500
The Catholic University of Korea ,2018 #501-550,#501-550
The Catholic University of Korea ,2019 #=456,#=456
The Catholic University of Korea ,2020 #462,#462
The Catholic University of Korea ,2021 #456,#456
The Catholic University of Korea ,2022 #=482,#=482
The Catholic University of Korea ,2023 #=494,#=494
The Catholic University of Korea ,2024 #781-790,#781-790
Catania University,2012 #601+,#601+
Catania University,2014 # 701+,# 701+
Catania University,2015 # 701+,# 701+
Catania University,2016 #701+,#701+
Catania University,2017 #701+,#701+
Catania University,2018 #801-1000,#801-1000
Catania University,2019 #801-1000,#801-1000
Catania University,2020 #801-1000,#801-1000
Catania University,2021 #801-1000,#801-1000
Catania University,2022 #801-1000,#801-1000
Catania University,2023 #801-1000,#801-1000
Catania University,2024 #851-900,#851-900
Tohoku University,2012 #=75,#=75
Tohoku University,2014 #=75,#=75
Tohoku University,2015 #=71,#=71
Tohoku University,2016 #74,#74
Tohoku University,2017 #=75,#=75
Tohoku University,2018 #=76,#=76
Tohoku University,2019 #77,#77
Tohoku University,2020 #82,#82
Tohoku University,2021 #79,#79
Tohoku University,2022 #=82,#=82
Tohoku University,2023 #79,#79
Tohoku University,2024 #113,#113
Lebanese American University,2015 #651-700,#651-700
Lebanese American University,2016 #651-700,#651-700
Lebanese American University,2017 #651-700,#651-700
Lebanese American University,2018 #601-650,#601-650
Lebanese American University,2019 #601-650,#601-650
Lebanese American University,2020 #581-590,#581-590
Lebanese American University,2021 #551-560,#551-560
Lebanese American University,2022 #581-590,#581-590
Lebanese American University,2023 #601-650,#601-650
Lebanese American University,2024 #661-670,#661-670
Colégio Mayor de Antioquia,2015 #301+,#301+
Colégio Mayor de Antioquia,2016 #301+,#301+
Colégio Mayor de Antioquia,2018 #301-400,#301-400
Colégio Mayor de Antioquia,2019 #351+,#351+
Colégio Mayor de Antioquia,2020 #351-400,#351-400
Colégio Mayor de Antioquia,2021 #351-400,#351-400
Colégio Mayor de Antioquia,2022 #401+,#401+
Colégio Mayor de Antioquia,2023 #401+,#401+
Nantes Université,2014 #601-650,#601-650
Nantes Université,2015 #651-700,#651-700
Nantes Université,2016 #651-700,#651-700
Nantes Université,2017 #701+,#701+
Nantes Université,2018 #751-800,#751-800
Nantes Université,2019 #801-1000,#801-1000
Nantes Université,2020 #801-1000,#801-1000
Nantes Université,2021 #801-1000,#801-1000
Nantes Université,2022 #801-1000,#801-1000
Nantes Université,2023 #801-1000,#801-1000
Nantes Université,2024 #771-780,#771-780
"Karnatak University, Dharwad",2023 #=189,#=189
"Karnatak University, Dharwad",2024 #=238,#=238
Universidad de Antofagasta,2024 #=102,#=102
Universidad del CEMA,2024 #=233,#=233
National Institute of Technology Silchar,2023 #=92,#=92
National Institute of Technology Silchar,2024 #=106,#=106
Pontificia Universidad Javeriana,2012 #401- 450,#401- 450
Pontificia Universidad Javeriana,2014 #=349,#=349
Pontificia Universidad Javeriana,2015 #347,#347
Pontificia Universidad Javeriana,2016 #401-410,#401-410
Pontificia Universidad Javeriana,2017 #431-440,#431-440
Pontificia Universidad Javeriana,2018 #461-470,#461-470
Pontificia Universidad Javeriana,2019 #521-530,#521-530
Pontificia Universidad Javeriana,2020 #468,#468
Pontificia Universidad Javeriana,2021 #426,#426
Pontificia Universidad Javeriana,2022 #=412,#=412
Pontificia Universidad Javeriana,2023 #=382,#=382
Pontificia Universidad Javeriana,2024 #=347,#=347
Manhattan College,2021 #251-300,#251-300
Kemerovo State University,2018 #251-300,#251-300
Kemerovo State University,2021 #351-400,#351-400
Kemerovo State University,2022 #401-450,#401-450
Universidad Politécnica de Madrid (UPM),2012 #451- 500,#451- 500
Universidad Politécnica de Madrid (UPM),2014 #389,#389
Universidad Politécnica de Madrid (UPM),2015 #=385,#=385
Universidad Politécnica de Madrid (UPM),2016 #461-470,#461-470
Universidad Politécnica de Madrid (UPM),2017 #551-600,#551-600
Universidad Politécnica de Madrid (UPM),2018 #491-500,#491-500
Universidad Politécnica de Madrid (UPM),2019 #=470,#=470
Universidad Politécnica de Madrid (UPM),2020 #435,#435
Universidad Politécnica de Madrid (UPM),2021 #451,#451
Universidad Politécnica de Madrid (UPM),2022 #=459,#=459
Universidad Politécnica de Madrid (UPM),2023 #=488,#=488
Universidad Politécnica de Madrid (UPM),2024 #=349,#=349
Universidad Antonio Narino ,2024 #=154,#=154
Universidad de Los Andes - (ULA) Mérida,2012 #601+,#601+
Universidad de Los Andes - (ULA) Mérida,2014 # 701+,# 701+
Universidad de Los Andes - (ULA) Mérida,2015 # 701+,# 701+
Universidad de Los Andes - (ULA) Mérida,2016 #701+,#701+
Universidad de Los Andes - (ULA) Mérida,2017 #701+,#701+
Universidad de Los Andes - (ULA) Mérida,2018 #801-1000,#801-1000
Universidad de Los Andes - (ULA) Mérida,2019 #801-1000,#801-1000
Universidad de Los Andes - (ULA) Mérida,2020 #801-1000,#801-1000
Universidad de Los Andes - (ULA) Mérida,2021 #801-1000,#801-1000
Universidad de Los Andes - (ULA) Mérida,2022 #801-1000,#801-1000
Universidad de Los Andes - (ULA) Mérida,2023 #801-1000,#801-1000
Universidad de Los Andes - (ULA) Mérida,2024 #1001-1200,#1001-1200
University of Mazandaran,2023 #=78,#=78
University of Mazandaran,2024 #=125,#=125
Ivanovo State Power Engineering University named after V.I. Lenin (ISPU),2018 #201-250,#201-250
Ivanovo State Power Engineering University named after V.I. Lenin (ISPU),2019 #251-300,#251-300
Ivanovo State Power Engineering University named after V.I. Lenin (ISPU),2020 #301-350,#301-350
Ivanovo State Power Engineering University named after V.I. Lenin (ISPU),2021 #301-350,#301-350
Ivanovo State Power Engineering University named after V.I. Lenin (ISPU),2022 #351-400,#351-400
Universidad Interamericana de Panamá ,2024 #=67,#=67
Kazan State Power Engineering University,2022 #401-450,#401-450
Macau University of Science and Technology,2021 #701-750,#701-750
Macau University of Science and Technology,2022 #651-700,#651-700
Macau University of Science and Technology,2023 #581-590,#581-590
Macau University of Science and Technology,2024 #=505,#=505
Rafik Hariri University,2015 #81-90,#81-90
Rafik Hariri University,2016 #71-80,#71-80
Rafik Hariri University,2019 #111-120,#111-120
Rafik Hariri University,2021 #131-160,#131-160
Rafik Hariri University,2022 #131-150,#131-150
Rafik Hariri University,2023 #151-170,#151-170
Rafik Hariri University,2024 #171-200,#171-200
Verona University,2014 # 701+,# 701+
Verona University,2015 # 701+,# 701+
Verona University,2016 #701+,#701+
Verona University,2017 #701+,#701+
Verona University,2018 #801-1000,#801-1000
Verona University,2019 #801-1000,#801-1000
Verona University,2020 #801-1000,#801-1000
Verona University,2021 #801-1000,#801-1000
Verona University,2022 #801-1000,#801-1000
Verona University,2023 #801-1000,#801-1000
Verona University,2024 #801-850,#801-850
Nagoya City University ,2018 #401-450,#401-450
University of the Pacific,2012 #601+,#601+
University of the Pacific,2014 # 701+,# 701+
University of the Pacific,2015 # 701+,# 701+
University of the Pacific,2016 #701+,#701+
University of the Pacific,2017 #701+,#701+
University of the Pacific,2018 #801-1000,#801-1000
University of the Pacific,2019 #801-1000,#801-1000
University of the Pacific,2020 #801-1000,#801-1000
University of the Pacific,2021 #801-1000,#801-1000
University of the Pacific,2022 #1001-1200,#1001-1200
University of the Pacific,2023 #1001-1200,#1001-1200
University of the Pacific,2024 #1201-1400,#1201-1400
Universiti Putra Malaysia (UPM),2012 #360,#360
Universiti Putra Malaysia (UPM),2014 #411-420,#411-420
Universiti Putra Malaysia (UPM),2015 #376,#376
Universiti Putra Malaysia (UPM),2016 #=331,#=331
Universiti Putra Malaysia (UPM),2017 #270,#270
Universiti Putra Malaysia (UPM),2018 #229,#229
Universiti Putra Malaysia (UPM),2019 #202,#202
Universiti Putra Malaysia (UPM),2020 #159,#159
Universiti Putra Malaysia (UPM),2021 #132,#132
Universiti Putra Malaysia (UPM),2022 #143,#143
Universiti Putra Malaysia (UPM),2023 #123,#123
Universiti Putra Malaysia (UPM),2024 #158,#158
University of Poonch Rawalakot (UPR),2024 #=143,#=143
National Textile University Faisalabad,2023 #=145,#=145
National Textile University Faisalabad,2024 #=166,#=166
Universidad Externado de Colombia ,2016 #441-450,#441-450
Universidad Externado de Colombia ,2017 #401-410,#401-410
Universidad Externado de Colombia ,2018 #401-410,#401-410
Universidad Externado de Colombia ,2019 #=407,#=407
Universidad Externado de Colombia ,2020 #480,#480
Universidad Externado de Colombia ,2021 #561-570,#561-570
Universidad Externado de Colombia ,2022 #591-600,#591-600
Universidad Externado de Colombia ,2023 #651-700,#651-700
Universidad Externado de Colombia ,2024 #751-760,#751-760
University Mozarteum Salzburg,2016 #36,#36
University Mozarteum Salzburg,2018 #51-100,#51-100
University Mozarteum Salzburg,2019 #32,#32
University Mozarteum Salzburg,2020 #22,#22
University Mozarteum Salzburg,2021 #11,#11
University Mozarteum Salzburg,2022 #11,#11
University Mozarteum Salzburg,2023 #12,#12
South East European University,2024 #=126,#=126
Central Academy of Fine Arts (CAFA),2016 #51-100,#51-100
Central Academy of Fine Arts (CAFA),2017 #51-100,#51-100
Central Academy of Fine Arts (CAFA),2018 #51-100,#51-100
Central Academy of Fine Arts (CAFA),2019 #27,#27
Central Academy of Fine Arts (CAFA),2020 #28,#28
Central Academy of Fine Arts (CAFA),2021 #24,#24
Central Academy of Fine Arts (CAFA),2022 #=22,#=22
Central Academy of Fine Arts (CAFA),2023 #15,#15
Missouri University of Science and Technology,2012 #551- 600,#551- 600
Missouri University of Science and Technology,2014 #601-650,#601-650
Missouri University of Science and Technology,2015 #651-700,#651-700
Missouri University of Science and Technology,2016 #501-550,#501-550
Missouri University of Science and Technology,2017 #501-550,#501-550
Missouri University of Science and Technology,2018 #651-700,#651-700
Missouri University of Science and Technology,2019 #701-750,#701-750
Missouri University of Science and Technology,2020 #651-700,#651-700
Missouri University of Science and Technology,2021 #601-650,#601-650
Missouri University of Science and Technology,2022 #511-520,#511-520
Missouri University of Science and Technology,2023 #501-510,#501-510
Missouri University of Science and Technology,2024 #480,#480
University of Patras,2012 #601+,#601+
University of Patras,2014 #601-650,#601-650
University of Patras,2015 #601-650,#601-650
University of Patras,2016 #601-650,#601-650
University of Patras,2017 #651-700,#651-700
University of Patras,2018 #701-750,#701-750
University of Patras,2019 #701-750,#701-750
University of Patras,2020 #701-750,#701-750
University of Patras,2021 #751-800,#751-800
University of Patras,2022 #801-1000,#801-1000
University of Patras,2023 #801-1000,#801-1000
University of Patras,2024 #791-800,#791-800
University of Kwazulu-Natal,2012 #551- 600,#551- 600
University of Kwazulu-Natal,2014 #501-550,#501-550
University of Kwazulu-Natal,2015 #501-550,#501-550
University of Kwazulu-Natal,2016 #551-600,#551-600
University of Kwazulu-Natal,2017 #651-700,#651-700
University of Kwazulu-Natal,2018 #701-750,#701-750
University of Kwazulu-Natal,2019 #751-800,#751-800
University of Kwazulu-Natal,2020 #801-1000,#801-1000
University of Kwazulu-Natal,2021 #801-1000,#801-1000
University of Kwazulu-Natal,2022 #801-1000,#801-1000
University of Kwazulu-Natal,2023 #801-1000,#801-1000
University of Kwazulu-Natal,2024 #621-630,#621-630
New Jersey Institute of Technology (NJIT),2014 #551-600,#551-600
New Jersey Institute of Technology (NJIT),2015 #551-600,#551-600
New Jersey Institute of Technology (NJIT),2016 #701+,#701+
New Jersey Institute of Technology (NJIT),2017 #701+,#701+
New Jersey Institute of Technology (NJIT),2018 #801-1000,#801-1000
New Jersey Institute of Technology (NJIT),2019 #751-800,#751-800
New Jersey Institute of Technology (NJIT),2020 #751-800,#751-800
New Jersey Institute of Technology (NJIT),2021 #751-800,#751-800
New Jersey Institute of Technology (NJIT),2022 #701-750,#701-750
New Jersey Institute of Technology (NJIT),2023 #651-700,#651-700
New Jersey Institute of Technology (NJIT),2024 #641-650,#641-650
Universität Innsbruck,2012 #276,#276
Universität Innsbruck,2014 #=289,#=289
Universität Innsbruck,2015 #288,#288
Universität Innsbruck,2016 #=295,#=295
Universität Innsbruck,2017 #=299,#=299
Universität Innsbruck,2018 #286,#286
Universität Innsbruck,2019 #=279,#=279
Universität Innsbruck,2020 #266,#266
Universität Innsbruck,2021 #265,#265
Universität Innsbruck,2022 #=281,#=281
Universität Innsbruck,2023 #=308,#=308
Universität Innsbruck,2024 #=362,#=362
University of Ottawa - Telfer School of Management,2019 #101+,#101+
University of Ottawa - Telfer School of Management,2020 #101+,#101+
University of Ottawa - Telfer School of Management,2021 #101+,#101+
University of Ottawa - Telfer School of Management,2022 #141-150,#141-150
University of Ottawa - Telfer School of Management,2023 #151+,#151+
University of Ottawa - Telfer School of Management,2024 #151+,#151+
"CEMS, The Global Alliance in Management Education",2018 #8,#8
"CEMS, The Global Alliance in Management Education",2019 #8,#8
"CEMS, The Global Alliance in Management Education",2020 #8,#8
"CEMS, The Global Alliance in Management Education",2021 #16,#16
"CEMS, The Global Alliance in Management Education",2022 #15,#15
"CEMS, The Global Alliance in Management Education",2023 #=12,#=12
"CEMS, The Global Alliance in Management Education",2024 #11,#11
Northwestern University,2012 #27,#27
Northwestern University,2014 #29,#29
Northwestern University,2015 #34,#34
Northwestern University,2016 #32,#32
Northwestern University,2017 #26,#26
Northwestern University,2018 #=28,#=28
Northwestern University,2019 #34,#34
Northwestern University,2020 #31,#31
Northwestern University,2021 #29,#29
Northwestern University,2022 #30,#30
Northwestern University,2023 #32,#32
Northwestern University,2024 #=47,#=47
Agrocampus Ouest,2023 #101-150,#101-150
SUNY Oswego,2020 #201-250,#201-250
SUNY Oswego,2021 #201-250,#201-250
Asian Institute of Management,2023 #101+,#101+
Asian Institute of Management,2024 #101+,#101+
National Law School of India University,2020 #151-200,#151-200
National Law School of India University,2022 #151-200,#151-200
National Law School of India University,2023 #201-250,#201-250
Mediterranean School of Business- MSB,2022 #47,#47
Mediterranean School of Business- MSB,2023 #51+,#51+
Mediterranean School of Business- MSB,2024 #51+,#51+
Jiangsu University,2023 #351-400,#351-400
University College of Boras,2020 #26,#26
University College of Boras,2021 #24,#24
University College of Boras,2022 #25,#25
University College of Boras,2023 #29,#29
Maastricht University School of Business and Economics,2020 #42,#42
Abilene Christian University,2020 #251-300,#251-300
Kyungsung University ,2023 #=314,#=314
Kyungsung University ,2024 #=350,#=350
Zicklin School of Business,2018 #86,#86
Zicklin School of Business,2019 #101+,#101+
Hansung University Seoul ,2023 #=314,#=314
Hansung University Seoul ,2024 #=325,#=325
Antai College of Economics & Management,2018 #29,#29
Antai College of Economics & Management,2019 #27,#27
Antai College of Economics & Management,2020 #31,#31
Antai College of Economics & Management,2021 #37,#37
Antai College of Economics & Management,2022 #44,#44
Antai College of Economics & Management,2023 #54,#54
Antai College of Economics & Management,2024 #62,#62
Universitas Padjadjaran (UNPAD),2019 #651-700,#651-700
Universitas Padjadjaran (UNPAD),2020 #751-800,#751-800
Universitas Padjadjaran (UNPAD),2021 #801-1000,#801-1000
Universitas Padjadjaran (UNPAD),2022 #801-1000,#801-1000
Universitas Padjadjaran (UNPAD),2023 #751-800,#751-800
Universitas Padjadjaran (UNPAD),2024 #661-670,#661-670
University of Prešov,2024 #=74,#=74
Kyungwon University ,2013 #251-300,#251-300
Tashkent State University of Oriental Studies,2024 #=49,#=49
"University of California, San Francisco",2013 #12,#12
"University of California, San Francisco",2013 #9,#9
"University of California, San Francisco",2013 #101-150,#101-150
"University of California, San Francisco",2013 #15,#15
"University of California, San Francisco",2014 #12,#12
"University of California, San Francisco",2014 #9,#9
"University of California, San Francisco",2014 #=16,#=16
"University of California, San Francisco",2015 #24,#24
"University of California, San Francisco",2015 #2,#2
"University of California, San Francisco",2015 #6,#6
"University of California, San Francisco",2015 #=12,#=12
"University of California, San Francisco",2016 #13,#13
"University of California, San Francisco",2016 #7,#7
"University of California, San Francisco",2016 #15,#15
"University of California, San Francisco",2016 #151-200,#151-200
"University of California, San Francisco",2016 #=30,#=30
"University of California, San Francisco",2016 #10,#10
"University of California, San Francisco",2017 #10,#10
"University of California, San Francisco",2017 #9,#9
"University of California, San Francisco",2017 #51-100,#51-100
"University of California, San Francisco",2017 #8,#8
"University of California, San Francisco",2017 #21,#21
"University of California, San Francisco",2017 #151-200,#151-200
"University of California, San Francisco",2017 #5,#5
"University of California, San Francisco",2017 #18,#18
"University of California, San Francisco",2018 #20,#20
"University of California, San Francisco",2018 #=27,#=27
"University of California, San Francisco",2018 #=11,#=11
"University of California, San Francisco",2018 #13,#13
"University of California, San Francisco",2018 #5,#5
"University of California, San Francisco",2018 #151-200,#151-200
"University of California, San Francisco",2018 #51-100,#51-100
"University of California, San Francisco",2018 #10,#10
"University of California, San Francisco",2019 #251-300,#251-300
"University of California, San Francisco",2019 #7,#7
"University of California, San Francisco",2019 #5,#5
"University of California, San Francisco",2019 #11,#11
"University of California, San Francisco",2019 #=14,#=14
"University of California, San Francisco",2019 #14,#14
"University of California, San Francisco",2019 #6,#6
"University of California, San Francisco",2020 #8,#8
"University of California, San Francisco",2020 #7,#7
"University of California, San Francisco",2020 #51-100,#51-100
"University of California, San Francisco",2020 #251-300,#251-300
"University of California, San Francisco",2020 #11,#11
"University of California, San Francisco",2020 #10,#10
"University of California, San Francisco",2020 #9,#9
"University of California, San Francisco",2020 #18,#18
"University of California, San Francisco",2021 #12,#12
"University of California, San Francisco",2021 #=50,#=50
"University of California, San Francisco",2021 #8,#8
"University of California, San Francisco",2021 #6,#6
"University of California, San Francisco",2021 #351-400,#351-400
"University of California, San Francisco",2021 #51-100,#51-100
"University of California, San Francisco",2021 #7,#7
"University of California, San Francisco",2021 #7,#7
"University of California, San Francisco",2021 #=13,#=13
"University of California, San Francisco",2021 #=13,#=13
"University of California, San Francisco",2021 #251-300,#251-300
"University of California, San Francisco",2022 #9,#9
"University of California, San Francisco",2022 #11,#11
"University of California, San Francisco",2022 #11,#11
"University of California, San Francisco",2022 #13,#13
"University of California, San Francisco",2022 #401-450,#401-450
"University of California, San Francisco",2022 #251-300,#251-300
"University of California, San Francisco",2022 #=9,#=9
"University of California, San Francisco",2022 #17,#17
"University of California, San Francisco",2022 #=33,#=33
"University of California, San Francisco",2023 #8,#8
"University of California, San Francisco",2023 #47,#47
"University of California, San Francisco",2023 #13,#13
"University of California, San Francisco",2023 #11,#11
"University of California, San Francisco",2023 #6,#6
"University of California, San Francisco",2023 #301-340,#301-340
"University of California, San Francisco",2023 #401-450,#401-450
"University of California, San Francisco",2023 #9,#9
"University of California, San Francisco",2023 #10,#10
Northern Technical University Iraq,2023 #171-200,#171-200
Northern Technical University Iraq,2024 #201+,#201+
Universidad Argentina de la Empresa (UADE),2024 #=117,#=117
Marist College,2020 #251-300,#251-300
Marist College,2021 #301-350,#301-350
Hanyang University,2012 #249,#249
Hanyang University,2014 #249,#249
Hanyang University,2015 #219,#219
Hanyang University,2016 #193,#193
Hanyang University,2017 #171,#171
Hanyang University,2018 #155,#155
Hanyang University,2019 #=151,#=151
Hanyang University,2020 #150,#150
Hanyang University,2021 #146,#146
Hanyang University,2022 #156,#156
Hanyang University,2023 #157,#157
Hanyang University,2024 #=164,#=164
Hanoi University of Science and Technology,2021 #1001+,#1001+
Hanoi University of Science and Technology,2022 #1201+,#1201+
Hanoi University of Science and Technology,2023 #1201-1400,#1201-1400
Hanoi University of Science and Technology,2024 #1201-1400,#1201-1400
University of Ottawa,2012 #240,#240
University of Ottawa,2014 #227,#227
University of Ottawa,2015 #218,#218
University of Ottawa,2016 #=284,#=284
University of Ottawa,2017 #=291,#=291
University of Ottawa,2018 #=289,#=289
University of Ottawa,2019 #=289,#=289
University of Ottawa,2020 #281,#281
University of Ottawa,2021 #279,#279
University of Ottawa,2022 #230,#230
University of Ottawa,2023 #=237,#=237
University of Ottawa,2024 #=203,#=203
Baylor University,2012 #601+,#601+
Baylor University,2014 # 701+,# 701+
Baylor University,2015 # 701+,# 701+
Baylor University,2016 #701+,#701+
Baylor University,2017 #701+,#701+
Baylor University,2018 #801-1000,#801-1000
Baylor University,2019 #801-1000,#801-1000
Baylor University,2020 #801-1000,#801-1000
Baylor University,2021 #801-1000,#801-1000
Baylor University,2022 #1001-1200,#1001-1200
Baylor University,2023 #1001-1200,#1001-1200
Baylor University,2024 #1001-1200,#1001-1200
Universidade Federal de Santa Maria,2014 # 701+,# 701+
Universidade Federal de Santa Maria,2015 # 701+,# 701+
Universidade Federal de Santa Maria,2016 #701+,#701+
Universidade Federal de Santa Maria,2017 #701+,#701+
Universidade Federal de Santa Maria,2018 #801-1000,#801-1000
Universidade Federal de Santa Maria,2019 #801-1000,#801-1000
Universidade Federal de Santa Maria,2021 #1001+,#1001+
Universidade Federal de Santa Maria,2022 #1201+,#1201+
Universidade Federal de Santa Maria,2023 #1201-1400,#1201-1400
Universidade Federal de Santa Maria,2024 #1201-1400,#1201-1400
Universitas Padjadjaran (UNPAD),2019 #651-700,#651-700
Universitas Padjadjaran (UNPAD),2020 #751-800,#751-800
Universitas Padjadjaran (UNPAD),2021 #801-1000,#801-1000
Universitas Padjadjaran (UNPAD),2022 #801-1000,#801-1000
Universitas Padjadjaran (UNPAD),2023 #751-800,#751-800
Universitas Padjadjaran (UNPAD),2024 #661-670,#661-670
"University of Veterinary and Animal Sciences, Lahore, Pakistan",2020 #351-400,#351-400
Kyungnam University ,2024 #=237,#=237
Manchester Metropolitan University - Business School,2021 #41+,#41+
Manchester Metropolitan University - Business School,2022 #51+,#51+
Manchester Metropolitan University - Business School,2023 #51+,#51+
Manchester Metropolitan University - Business School,2024 #51+,#51+
Tafila Technical University,2021 #131-160,#131-160
Tafila Technical University,2022 #151-180,#151-180
Tafila Technical University,2023 #151-170,#151-170
Tafila Technical University,2024 #151-170,#151-170
Universidad Modelo,2015 #301+,#301+
Universidad Modelo,2016 #301+,#301+
Universiti Utara Malaysia (UUM),2016 #701+,#701+
Universiti Utara Malaysia (UUM),2017 #701+,#701+
Universiti Utara Malaysia (UUM),2018 #701-750,#701-750
Universiti Utara Malaysia (UUM),2019 #601-650,#601-650
Universiti Utara Malaysia (UUM),2020 #591-600,#591-600
Universiti Utara Malaysia (UUM),2021 #531-540,#531-540
